ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS
7359	(Accusative)	Nanga	ŋ	ŋ
7360	(Accusative)	Yorno_So	ỳ	j̀
7361	(Accusative)	Tomo_Kan_Segue	lí	l í
7362	(Accusative)	Tebul_Ure	gì	ɡ ì
7363	(Accusative)	Yanda_Dom	ì:	ìː
7364	(Accusative)	Yanda_Dom	ỳ	j̀
7365	(Accusative)	Najamba	gì	ɡ ì
7366	(Accusative)	Tiranige	gì	ɡ ì
7367	(Accusative)	Ampari	gí	ɡ í
7368	(Accusative)	Bunoge	ŋgù	ŋ ɡ ù
7369	(Accusative)	Penange	ŋ	ŋ
7370	(Dative postposition)	Toro_Tegu	dè	d è
7371	(Dative postposition)	Toro_Tegu	dé	d é
7372	(Dative postposition)	Ben_Tey	mâ:	m âː
7373	(Dative postposition)	Ben_Tey	mà:	m àː
7374	(Dative postposition)	Nanga	bay	b a j
7375	(Dative postposition)	Jamsay_Douentza	lè	l è
7376	(Dative postposition)	Perge_Tegu	lè	l è
7377	(Dative postposition)	Togo_Kan	nì	n ì
7378	(Dative postposition)	Togo_Kan	=ǹ	ǹ
7379	(Dative postposition)	Yorno_So	le	l e
7380	(Dative postposition)	Tomo_Kan_Segue	ló	l ó
7381	(Dative postposition)	Tomo_Kan_Segue	wá	w á
7382	(Dative postposition)	Yanda_Dom	bènà	b è n à
7383	(Dative postposition)	Najamba	mà	m à
7384	(Dative postposition)	Ampari	ga	ɡ a
3617	(Existential particle, with 'be' and 'have')	Toro_Tegu	á	á
3618	(Existential particle, with 'be' and 'have')	Ben_Tey	yá	j á
3619	(Existential particle, with 'be' and 'have')	Bankan_Tey	yá	j á
3620	(Existential particle, with 'be' and 'have')	Nanga	yá	j á
3621	(Existential particle, with 'be' and 'have')	Jamsay_Douentza	yɛ́	j ɛ́
3622	(Existential particle, with 'be' and 'have')	Jamsay_Douentza	yɔ́	j ɔ́
3623	(Existential particle, with 'be' and 'have')	Perge_Tegu	yá	j á
3624	(Existential particle, with 'be' and 'have')	Togo_Kan	yɛ́	j ɛ́
3625	(Existential particle, with 'be' and 'have')	Togo_Kan	yɔ́	j ɔ́
3626	(Existential particle, with 'be' and 'have')	Yorno_So	yá	j á
3627	(Existential particle, with 'be' and 'have')	Tommo_So	yé	j é
3628	(Existential particle, with 'be' and 'have')	Dogul_Dom	yò	j ò
3629	(Existential particle, with 'be' and 'have')	Tebul_Ure	yé	j é
3630	(Existential particle, with 'be' and 'have')	Yanda_Dom	yà	j à
3631	(Existential particle, with 'be' and 'have')	Tiranige	è	è
3632	(Existential particle, with 'be' and 'have')	Tiranige	é	é
3633	(Existential particle, with 'be' and 'have')	Mombo	ò	ò
3634	(Existential particle, with 'be' and 'have')	Ampari	ǎⁿ	ǎⁿ
3635	(Existential particle, with 'be' and 'have')	Bunoge	bò	b ò
3636	(Existential particle, with 'be' and 'have')	Penange	ɛ̀ⁿ	ɛ̀ⁿ
3637	(Existential particle, with 'be' and 'have')	Penange	ɛ̀	ɛ̀
8093	(Imperative positive Pl suffix)	Ben_Tey	nì	n ì
8094	(Imperative positive Pl suffix)	Ben_Tey	ǹ	ǹ
8095	(Imperative positive Pl suffix)	Nanga	ndì	n d ì
8096	(Imperative positive Pl suffix)	Jamsay_Douentza	ỳ	j̀
8097	(Imperative positive Pl suffix)	Perge_Tegu	ỳ	j̀
8098	(Imperative positive Pl suffix)	Togo_Kan	ỳ	j̀
8099	(Imperative positive Pl suffix)	Yorno_So	ỳ	j̀
8100	(Imperative positive Pl suffix)	Tomo_Kan_Segue	y	j
8101	(Imperative positive Pl suffix)	Tebul_Ure	ǹ	ǹ
8102	(Imperative positive Pl suffix)	Yanda_Dom	ǹ	ǹ
8103	(Imperative positive Pl suffix)	Najamba	m̀	m̀
8104	(Imperative positive Pl suffix)	Tiranige	ŷⁿ	ĵⁿ
8105	(Imperative positive Pl suffix)	Bunoge	y	j
8106	(Imperative positive Pl suffix)	Penange	áyⁿ	á jⁿ
7385	(Instrumental postposition)	Toro_Tegu	sǐ:	s ǐː
7386	(Instrumental postposition)	Toro_Tegu	sì:	s ìː
7387	(Instrumental postposition)	Ben_Tey	ɲâyⁿ	ɲ â jⁿ
7388	(Instrumental postposition)	Nanga	yàŋà	j à ŋ à
7389	(Instrumental postposition)	Nanga	ỳŋà	j̀ ŋ à
7390	(Instrumental postposition)	Jamsay_Douentza	lè	l è
7391	(Instrumental postposition)	Togo_Kan	bè	b è
7392	(Instrumental postposition)	Yorno_So	le	l e
7393	(Instrumental postposition)	Tomo_Kan_Segue	ló	l ó
7394	(Instrumental postposition)	Tomo_Kan_Diangassagou	húⁿ	h úⁿ
7395	(Instrumental postposition)	Tebul_Ure	ní:	n íː
7396	(Instrumental postposition)	Tebul_Ure	nì:	n ìː
7397	(Instrumental postposition)	Yanda_Dom	mì	m ì
7398	(Instrumental postposition)	Yanda_Dom	mí:	m íː
7399	(Instrumental postposition)	Najamba	mà	m à
7400	(Instrumental postposition)	Tiranige	yà	j à
7401	(Instrumental postposition)	Ampari	ró	r ó
7402	(Instrumental postposition)	Bunoge	ndò	n d ò
7403	(Instrumental postposition)	Penange	ní	n í
7404	(Locative, basic postposition)	Toro_Tegu	kù	k ù
7405	(Locative, basic postposition)	Ben_Tey	wo	w o
7406	(Locative, basic postposition)	Nanga	gɔ̀	ɡ ɔ̀
7407	(Locative, basic postposition)	Nanga	gò	ɡ ò
7408	(Locative, basic postposition)	Nanga	gà	ɡ à
7409	(Locative, basic postposition)	Nanga	ŋɔ̀	ŋ ɔ̀
7410	(Locative, basic postposition)	Nanga	ŋò	ŋ ò
7411	(Locative, basic postposition)	Nanga	ŋà	ŋ à
7412	(Locative, basic postposition)	Jamsay_Douentza	lè	l è
7413	(Locative, basic postposition)	Perge_Tegu	wà bɛ̀rɛ̂:	w à # b ɛ̀ r ɛ̂ː
7414	(Locative, basic postposition)	Togo_Kan	bínì	b í n ì
7415	(Locative, basic postposition)	Togo_Kan	bîn	b î n
7416	(Locative, basic postposition)	Yorno_So	nɛ̀	n ɛ̀
7417	(Locative, basic postposition)	Tomo_Kan_Segue	wá	w á
7418	(Locative, basic postposition)	Tebul_Ure	nɛ̀	n ɛ̀
7419	(Locative, basic postposition)	Yanda_Dom	na	n a
7420	(Locative, basic postposition)	Yanda_Dom	ba	b a
7421	(Locative, basic postposition)	Najamba	mà	m à
7422	(Locative, basic postposition)	Tiranige	ŋà	ŋ à
7423	(Locative, basic postposition)	Tiranige	yà	j à
7424	(Locative, basic postposition)	Ampari	ga	ɡ a
7425	(Locative, basic postposition)	Bunoge	mbà	m b à
7426	(Locative, basic postposition)	Bunoge	à	à
7427	(Locative, basic postposition)	Bunoge	ndò	n d ò
7428	(Locative, basic postposition)	Penange	bà	b à
8196	(Past morpheme, conjugatable)	Ben_Tey	=bɛ	b ɛ
8197	(Past morpheme, conjugatable)	Nanga	=bɛ	b ɛ
8198	(Past morpheme, conjugatable)	Yorno_So	=bé	b é
8199	(Past morpheme, conjugatable)	Yanda_Dom	=bɛ	b ɛ
8200	(Past morpheme, conjugatable)	Najamba	=bɛ	b ɛ
8201	(Past morpheme, conjugatable)	Tiranige	ye	j e
8202	(Past morpheme, conjugatable)	Tiranige	ɛ	ɛ
8203	(Past morpheme, invariant)	Toro_Tegu	nɔ̀	n ɔ̀
8204	(Past morpheme, invariant)	Jamsay_Douentza	jì:ⁿ	dʒ ìːⁿ
8205	(Past morpheme, invariant)	Jamsay_Douentza	jǐ:ⁿ	dʒ ǐːⁿ
8206	(Past morpheme, invariant)	Tomo_Kan_Segue	=wⁿ	wⁿ
8207	(Past morpheme, invariant)	Ampari	wɛ́	w ɛ́
8208	(Past morpheme, invariant)	Bunoge	mbɛ̀	m b ɛ̀
8209	(Past morpheme, invariant)	Bunoge	wɛ̀	w ɛ̀
8210	(Past morpheme, invariant)	Penange	yè	j è
7856	(adjectival class suffixes if different from nouns)	Ben_Tey	w	w
7857	(adjectival class suffixes if different from nouns)	Tebul_Ure	go	ɡ o
7858	(adjectival class suffixes if different from nouns)	Tebul_Ure	gɔ	ɡ ɔ
7859	(adjectival class suffixes if different from nouns)	Tebul_Ure	ŋgo	ŋ ɡ o
7860	(adjectival class suffixes if different from nouns)	Tebul_Ure	ŋgɔ	ŋ ɡ ɔ
7861	(adjectival class suffixes if different from nouns)	Ampari	bó	b ó
5524	(animate plural suffix including human, nouns)	Tebul_Ure	mbɔ	m b ɔ
5525	(animate plural suffix including human, nouns)	Tebul_Ure	mbo	m b o
5526	(animate plural suffix including human, nouns)	Yanda_Dom	mù	m ù
5527	(animate plural suffix including human, nouns)	Najamba	mbo	m b o
5521	(animate singular suffix including humans, nouns)	Ben_Tey	m	m
5522	(animate singular suffix including humans, nouns)	Bankan_Tey	m	m
5523	(animate singular suffix including humans, nouns)	Nanga	ŋ	ŋ
7896	(causative suffix, with minor variants parenthesized)	Toro_Tegu	mv́	m v́
7897	(causative suffix, with minor variants parenthesized)	Toro_Tegu	kv́	k v́
7898	(causative suffix, with minor variants parenthesized)	Ben_Tey	wv́	w v́
7899	(causative suffix, with minor variants parenthesized)	Nanga	mí	m í
7900	(causative suffix, with minor variants parenthesized)	Jamsay_Douentza	wv́	w v́
7901	(causative suffix, with minor variants parenthesized)	Perge_Tegu	wv́	w v́
7902	(causative suffix, with minor variants parenthesized)	Togo_Kan	mv	m v
7903	(causative suffix, with minor variants parenthesized)	Tomo_Kan_Segue	mí	m í
7904	(causative suffix, with minor variants parenthesized)	Tomo_Kan_Segue	rí	r í
7905	(causative suffix, with minor variants parenthesized)	Tebul_Ure	m	m
7906	(causative suffix, with minor variants parenthesized)	Yanda_Dom	mɛ́	m ɛ́
7907	(causative suffix, with minor variants parenthesized)	Yanda_Dom	mɔ́	m ɔ́
7908	(causative suffix, with minor variants parenthesized)	Najamba	m	m
7909	(causative suffix, with minor variants parenthesized)	Tiranige	m	m
7910	(causative suffix, with minor variants parenthesized)	Ampari	mi	m i
7911	(causative suffix, with minor variants parenthesized)	Bunoge	mì	m ì
7912	(causative suffix, with minor variants parenthesized)	Penange	mì	m ì
7843	(definite, invariant morpheme)	Ben_Tey	kù	k ù
7844	(definite, invariant morpheme)	Jamsay_Douentza	kùⁿ	k ùⁿ
7845	(definite, invariant morpheme)	Perge_Tegu	kùⁿ	k ùⁿ
7846	(definite, invariant morpheme)	Perge_Tegu	ŋ̀	ŋ̀
7847	(definite, invariant morpheme)	Yorno_So	ŋɛ̀	ŋ ɛ̀
7848	(definite, invariant morpheme)	Yorno_So	gɔ̀	ɡ ɔ̀
7849	(definite, invariant morpheme)	Tebul_Ure	ǹ	ǹ
7850	(definite, invariant morpheme)	Tiranige	rì	r ì
7851	(definite, invariant morpheme)	Bunoge	nɔ̀	n ɔ̀
7852	(definite, invariant morpheme)	Penange	è	è
7853	(definite, showing agreement, all forms)	Toro_Tegu	kúnú	k ú n ú
7854	(definite, showing agreement, all forms)	Nanga	nɛ́	n ɛ́
7855	(definite, showing agreement, all forms)	Yanda_Dom	gɛ̀	ɡ ɛ̀
8220	(defocalized simple perfective: ending, tone)	Toro_Tegu	sɔ̀	s ɔ̀
8221	(defocalized simple perfective: ending, tone)	Tebul_Ure	ɛ̀:	ɛ̀ː
6243	(e.g. bird) fly	Toro_Tegu	círú	tʃ í r ú
6244	(e.g. bird) fly	Toro_Tegu	círó	tʃ í r ó
6245	(e.g. bird) fly	Ben_Tey	kísíyé	k í s í j é
6246	(e.g. bird) fly	Bankan_Tey	kísíyé	k í s í j é
6247	(e.g. bird) fly	Nanga	kísíyé	k í s í j é
6248	(e.g. bird) fly	Jamsay_Douentza	círé	tʃ í r é
6249	(e.g. bird) fly	Perge_Tegu	kíríyé	k í r í j é
6250	(e.g. bird) fly	Gourou	píré	p í r é
6251	(e.g. bird) fly	Togo_Kan	kìrí kírì:	k ì r í # k í r ìː
6252	(e.g. bird) fly	Yorno_So	kílɛ́:	k í l ɛ́ː
6253	(e.g. bird) fly	Yorno_So	kílí:	k í l íː
6254	(e.g. bird) fly	Tommo_So	kíílíyé	k íː l í j é
6255	(e.g. bird) fly	Tebul_Ure	cíllí:	tʃ í l l íː
6256	(e.g. bird) fly	Yanda_Dom	kílíyé	k í l í j é
6257	(e.g. bird) fly	Yanda_Dom	kílíyélì	k í l í j é l ì
6258	(e.g. bird) fly	Najamba	píríy	p í r í j
6259	(e.g. bird) fly	Najamba	pìrìyè	p ì r ì j è
6260	(e.g. bird) fly	Najamba	pílíy	p í l í j
6261	(e.g. bird) fly	Najamba	pìlìyè	p ì l ì j è
6262	(e.g. bird) fly	Tiranige	pílíyó	p í l í j ó
6263	(e.g. bird) fly	Mombo	pílyê:	p í l j êː
6264	(e.g. bird) fly	Ampari	kíríyò	k í r í j ò
6265	(e.g. bird) fly	Bunoge	píllè	p í l l è
6266	(e.g. bird) fly	Penange	pírígè	p í r í ɡ è
4035	(e.g. tire, balloon) be inflated	Toro_Tegu	zú	z ú
4036	(e.g. tire, balloon) be inflated	Toro_Tegu	zó	z ó
4037	(e.g. tire, balloon) be inflated	Bangime	píndù pìndù	p í n d ù # p ì n d ù
4038	(e.g. tire, balloon) be inflated	Ben_Tey	píté	p í t é
4039	(e.g. tire, balloon) be inflated	Bankan_Tey	bá	b á
4040	(e.g. tire, balloon) be inflated	Nanga	píríyé	p í r í j é
4041	(e.g. tire, balloon) be inflated	Jamsay_Douentza	píté	p í t é
4042	(e.g. tire, balloon) be inflated	Perge_Tegu	píté	p í t é
4043	(e.g. tire, balloon) be inflated	Togo_Kan	pídé	p í d é
4044	(e.g. tire, balloon) be inflated	Yorno_So	újù yó:	ú dʒ ù # j óː
4045	(e.g. tire, balloon) be inflated	Tommo_So	údú yóó	ú d ú # j óː
4046	(e.g. tire, balloon) be inflated	Najamba	píbíy	p í b í j
4047	(e.g. tire, balloon) be inflated	Najamba	pìbìyè	p ì b ì j è
4048	(e.g. tire, balloon) be inflated	Mombo	yá:lé túlé	j áː l é # t ú l é
4049	(e.g. tire, balloon) be inflated	Bunoge	ʔámmɛ̀	ʔ á m m ɛ̀
4050	(e.g. tire, balloon) be inflated	Penange	pújúlgè	p ú dʒ ú l ɡ è
8211	(focus morpheme after focalized NP)	Toro_Tegu	kɔ̀	k ɔ̀
8212	(focus morpheme after focalized NP)	Ben_Tey	=m̀	m̀
8213	(focus morpheme after focalized NP)	Jamsay_Douentza	=ỳ	j̀
8214	(focus morpheme after focalized NP)	Yorno_So	=y	j
8215	(focus morpheme after focalized NP)	Tomo_Kan_Segue	yɛ̀	j ɛ̀
8216	(focus morpheme after focalized NP)	Najamba	yà:	j àː
8217	(focus morpheme after focalized NP)	Tiranige	yó	j ó
8218	(focus morpheme after focalized NP)	Tiranige	wó	w ó
8219	(focus morpheme after focalized NP)	Tiranige	=ẁⁿ	ẁⁿ
7345	(frozen nominal suffixes)	Tebul_Ure	go	ɡ o
7346	(frozen nominal suffixes)	Tebul_Ure	gɔ	ɡ ɔ
7347	(frozen nominal suffixes)	Tebul_Ure	ŋgó	ŋ ɡ ó
7348	(frozen nominal suffixes)	Tebul_Ure	ŋgé	ŋ ɡ é
7349	(frozen nominal suffixes)	Tebul_Ure	gé	ɡ é
7350	(frozen nominal suffixes)	Tebul_Ure	ŋgí	ŋ ɡ í
7351	(frozen nominal suffixes)	Tebul_Ure	ŋgɛ́	ŋ ɡ ɛ́
7352	(frozen nominal suffixes)	Yanda_Dom	ge	ɡ e
7353	(frozen nominal suffixes)	Tiranige	ŋge	ŋ ɡ e
7354	(frozen nominal suffixes)	Bunoge	ŋgè	ŋ ɡ è
7355	(frozen nominal suffixes)	Bunoge	gè	ɡ è
7356	(frozen nominal suffixes)	Penange	ŋge	ŋ ɡ e
8092	(future negative suffix)	Najamba	ndí	n d í
8054	(future positive suffix, not also present)	Toro_Tegu	yàrà	j à r à
8055	(future positive suffix, not also present)	Togo_Kan	jà sá	dʒ à # s á
8056	(future positive suffix, not also present)	Yanda_Dom	zà	z à
8057	(future positive suffix, not also present)	Najamba	m̀bô	m̀ b ô
8276	(future-time same-subject anterior subordinator, e.g. before imperative)	Ben_Tey	=náyⁿ	n á jⁿ
8277	(future-time same-subject anterior subordinator, e.g. before imperative)	Nanga	gáy	ɡ á j
8278	(future-time same-subject anterior subordinator, e.g. before imperative)	Nanga	ndé	n d é
8279	(future-time same-subject anterior subordinator, e.g. before imperative)	Togo_Kan	dè	d è
8280	(future-time same-subject anterior subordinator, e.g. before imperative)	Tebul_Ure	nɛ́	n ɛ́
8281	(future-time same-subject anterior subordinator, e.g. before imperative)	Yanda_Dom	ɛ́:	ɛ́ː
8282	(future-time same-subject anterior subordinator, e.g. before imperative)	Najamba	nɛ̀	n ɛ̀
8283	(future-time same-subject anterior subordinator, e.g. before imperative)	Ampari	èná	è n á
8284	(future-time same-subject anterior subordinator, e.g. before imperative)	Bunoge	nè	n è
8285	(future-time same-subject anterior subordinator, e.g. before imperative)	Bunoge	nɛ̀	n ɛ̀
8286	(future-time same-subject anterior subordinator, e.g. before imperative)	Penange	nɛ̀	n ɛ̀
8037	(general imperfective positive suffix, present and future, for all persons)	Togo_Kan	jú	dʒ ú
8038	(general imperfective positive suffix, present and future, for all persons)	Togo_Kan	ɲú	ɲ ú
8039	(general imperfective positive suffix, present and future, for all persons)	Yorno_So	jɛ̀	dʒ ɛ̀
8040	(general imperfective positive suffix, present and future, for all persons)	Tomo_Kan_Segue	só	s ó
8041	(general imperfective positive suffix, present and future, for all persons)	Yanda_Dom	m̀	m̀
8042	(general imperfective positive suffix, present and future, for all persons)	Tiranige	wò	w ò
8043	(general imperfective positive suffix, present and future, for all persons)	Tiranige	bò	b ò
8044	(general imperfective positive suffix, present and future, for all persons)	Penange	bo	b o
8045	(general imperfective positive, present and future, for 1st/2nd persons only)	Nanga	m̀	m̀
8046	(general imperfective positive, present and future, for 1st/2nd persons only)	Tebul_Ure	m̀nù	m̀ n ù
8047	(general imperfective positive, present and future, for 1st/2nd persons only)	Tebul_Ure	m̀nɛ̀	m̀ n ɛ̀
8048	(general imperfective positive, present and future, for 1st/2nd persons only)	Ampari	m	m
8049	(general imperfective positive, present and future, for 3Sg only)	Ben_Tey	m̀	m̀
8050	(general imperfective positive, present and future, for 3Sg only)	Nanga	ŋ̀	ŋ̀
8051	(general imperfective positive, present and future, for 3Sg only)	Tebul_Ure	m̀dɔ̀	m̀ d ɔ̀
8155	(hortative negative Sg suffix)	Toro_Tegu	á í	á # í
8156	(hortative negative Sg suffix)	Ben_Tey	rɛ̀ḿ	r ɛ̀ ḿ
8157	(hortative negative Sg suffix)	Nanga	rámá	r á m á
8158	(hortative negative Sg suffix)	Nanga	rámàyⁿ	r á m à jⁿ
8159	(hortative negative Sg suffix)	Jamsay_Douentza	ý lám	j́ # l á m
8160	(hortative negative Sg suffix)	Togo_Kan	mlé	m l é
8161	(hortative negative Sg suffix)	Yorno_So	mɔ̀nɔ̀ŋì:	m ɔ̀ n ɔ̀ ŋ ìː
8162	(hortative negative Sg suffix)	Tomo_Kan_Segue	mìní	m ì n í
8163	(hortative negative Sg suffix)	Tebul_Ure	mɔ̂l	m ɔ̂ l
8164	(hortative negative Sg suffix)	Yanda_Dom	mela	m e l a
8165	(hortative negative Sg suffix)	Najamba	làý	l à j́
8166	(hortative negative Sg suffix)	Najamba	nɔ̂:ỳ	n ɔ̂ː j̀
8167	(hortative negative Sg suffix)	Tiranige	lâyⁿ	l â jⁿ
8168	(hortative negative Sg suffix)	Penange	ndéyⁿ	n d é jⁿ
8121	(hortative positive suffix, for you-Pl and me)	Ben_Tey	mâyⁿ	m â jⁿ
8122	(hortative positive suffix, for you-Pl and me)	Nanga	màyⁿ	m à jⁿ
8123	(hortative positive suffix, for you-Pl and me)	Jamsay_Douentza	mâyⁿ	m â jⁿ
8124	(hortative positive suffix, for you-Pl and me)	Perge_Tegu	wây	w â j
8125	(hortative positive suffix, for you-Pl and me)	Perge_Tegu	mî:	m îː
8126	(hortative positive suffix, for you-Pl and me)	Togo_Kan	máỳ	m á j̀
8127	(hortative positive suffix, for you-Pl and me)	Yorno_So	mɔ̀y	m ɔ̀ j
8128	(hortative positive suffix, for you-Pl and me)	Tomo_Kan_Segue	mà:y	m àː j
8129	(hortative positive suffix, for you-Pl and me)	Tebul_Ure	mɔ́ǹ	m ɔ́ ǹ
8130	(hortative positive suffix, for you-Pl and me)	Yanda_Dom	man	m a n
8131	(hortative positive suffix, for you-Pl and me)	Najamba	ỳ	j̀
8132	(hortative positive suffix, for you-Pl and me)	Tiranige	yàyⁿ	j à jⁿ
8133	(hortative positive suffix, for you-Pl and me)	Ampari	ǹyà	ǹ j à
8134	(hortative positive suffix, for you-Pl and me)	Bunoge	ỳⁿ	j̀ⁿ
8135	(hortative positive suffix, for you-Pl and me)	Penange	éyⁿyà	é jⁿ j à
8107	(hortative positive suffix, for you-Sg and me)	Ben_Tey	ḿ	ḿ
8108	(hortative positive suffix, for you-Sg and me)	Nanga	má	m á
8109	(hortative positive suffix, for you-Sg and me)	Jamsay_Douentza	ḿ	ḿ
8110	(hortative positive suffix, for you-Sg and me)	Perge_Tegu	ŋ́	ŋ́
8111	(hortative positive suffix, for you-Sg and me)	Togo_Kan	má	m á
8112	(hortative positive suffix, for you-Sg and me)	Yorno_So	mɔ̀	m ɔ̀
8113	(hortative positive suffix, for you-Sg and me)	Tomo_Kan_Segue	mà	m à
8114	(hortative positive suffix, for you-Sg and me)	Tebul_Ure	mɔ́	m ɔ́
8115	(hortative positive suffix, for you-Sg and me)	Yanda_Dom	ma	m a
8116	(hortative positive suffix, for you-Sg and me)	Najamba	ý	j́
8117	(hortative positive suffix, for you-Sg and me)	Tiranige	ŷⁿ	ĵⁿ
8118	(hortative positive suffix, for you-Sg and me)	Ampari	ǹyà	ǹ j à
8119	(hortative positive suffix, for you-Sg and me)	Bunoge	ỳⁿ	j̀ⁿ
8120	(hortative positive suffix, for you-Sg and me)	Penange	éyⁿ	é jⁿ
5513	(human plural suffix excluding animals, nouns)	Toro_Tegu	mú	m ú
5514	(human plural suffix excluding animals, nouns)	Toro_Tegu	ḿ	ḿ
5515	(human plural suffix excluding animals, nouns)	Jamsay_Douentza	m	m
5516	(human plural suffix excluding animals, nouns)	Perge_Tegu	m	m
5517	(human plural suffix excluding animals, nouns)	Jamsay_Mondoro	m	m
5518	(human plural suffix excluding animals, nouns)	Yorno_So	m	m
5519	(human plural suffix excluding animals, nouns)	Tommo_So	m	m
5520	(human plural suffix excluding animals, nouns)	Dogul_Dom	wÈ	w ɛ̀
5504	(human singular suffix excluding animals, nouns)	Toro_Tegu	rⁿú	rⁿ ú
5505	(human singular suffix excluding animals, nouns)	Toro_Tegu	nú	n ú
5506	(human singular suffix excluding animals, nouns)	Toro_Tegu	ń	ń
5507	(human singular suffix excluding animals, nouns)	Jamsay_Douentza	n	n
5508	(human singular suffix excluding animals, nouns)	Perge_Tegu	n	n
5509	(human singular suffix excluding animals, nouns)	Perge_Tegu	rⁿu	rⁿ u
5510	(human singular suffix excluding animals, nouns)	Jamsay_Mondoro	n	n
5511	(human singular suffix excluding animals, nouns)	Yorno_So	nɛ́	n ɛ́
5512	(human singular suffix excluding animals, nouns)	Tommo_So	nɛ	n ɛ
8078	(imperfective negative for 3Sg only)	Nanga	ŋɔ̀:	ŋ ɔ̀ː
8079	(imperfective negative for 3Sg only)	Tebul_Ure	ŋgò:	ŋ ɡ òː
8080	(imperfective negative for 3Sg only)	Yanda_Dom	nán	n á n
8081	(imperfective negative for 3Sg only)	Yanda_Dom	rán	r á n
8082	(imperfective negative for 3Sg only)	Ampari	ro	r o
8083	(imperfective negative for 3Sg only)	Penange	ndí	n d í
8084	(imperfective negative stem for 1st/2nd persons only)	Nanga	ŋɔ̀	ŋ ɔ̀
8085	(imperfective negative stem for 1st/2nd persons only)	Tebul_Ure	ŋù	ŋ ù
8086	(imperfective negative stem for 1st/2nd persons only)	Tebul_Ure	ŋì	ŋ ì
8087	(imperfective negative stem for 1st/2nd persons only)	Yanda_Dom	náɲ	n á ɲ
8088	(imperfective negative stem for 1st/2nd persons only)	Yanda_Dom	ráɲ	r á ɲ
8089	(imperfective negative stem for 1st/2nd persons only)	Ampari	nù	n ù
8090	(imperfective negative stem for 1st/2nd persons only)	Penange	lì	l ì
7066	(imperfective negative suffix, all persons)	Toro_Tegu	rⁿó	rⁿ ó
7067	(imperfective negative suffix, all persons)	Toro_Tegu	nó	n ó
7068	(imperfective negative suffix, all persons)	Ben_Tey	dó	d ó
7069	(imperfective negative suffix, all persons)	Nanga	ŋɔ̀	ŋ ɔ̀
7070	(imperfective negative suffix, all persons)	Jamsay_Douentza	gó	ɡ ó
7071	(imperfective negative suffix, all persons)	Perge_Tegu	ló	l ó
7072	(imperfective negative suffix, all persons)	Jamsay_Mondoro	gó	ɡ ó
7073	(imperfective negative suffix, all persons)	Togo_Kan	rò	r ò
7074	(imperfective negative suffix, all persons)	Yorno_So	lɛ̀	l ɛ̀
