ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
366	(3Pl inanimate pronoun)	Nanga	kû:	k ûː	DB
367	(3Pl inanimate pronoun)	Tebul_Ure	yí	j í	DB
368	(3Pl inanimate pronoun)	Tomo_Kan_Segue	kó wé	k ó # w é	DB
369	(3Pl inanimate pronoun)	Toro_Tegu	ké	k é	DB
370	(3Pl inanimate pronoun)	Toro_Tegu	cé	tʃ é	DB
371	(3Sg all-purpose alienable possessor)	Tebul_Ure	kɔ̀ń	k ɔ̀ ń	DB
372	(3Sg all-purpose alienable possessor)	Tiranige	nɛ̀wɛ́	n ɛ̀ w ɛ́	DB
373	(3Sg all-purpose alienable possessor)	Yanda_Dom	nɛ̂:ⁿ	n ɛ̂ːⁿ	DB
374	(3Sg all-purpose alienable possessor)	Donno_So	wò-mɔ̀	w ò m ɔ̀	DB
375	(3Sg all-purpose inalienable possessor)	Tebul_Ure	ń	ń	DB
376	(3Sg all-purpose inalienable possessor)	Tiranige	nà	n à	DB
377	(3Sg all-purpose inalienable possessor)	Yanda_Dom	nà	n à	DB
378	(3Sg all-purpose inalienable possessor)	Donno_So	wó	w ó	DB
379	(3Sg all-purpose independent pronoun)	Ampari	á	á	DB,LJ
380	(3Sg all-purpose independent pronoun)	Bangime	mì	m ì	DB,LJ
381	(3Sg all-purpose independent pronoun)	Bankan_Tey	ɛ́rⁿɛ́	ɛ́ rⁿ ɛ́	DB,LJ
382	(3Sg all-purpose independent pronoun)	Bunoge	ǎwⁿ	ǎ wⁿ	DB,LJ
383	(3Sg all-purpose independent pronoun)	Dogul_Dom	í	í	DB,LJ
384	(3Sg all-purpose independent pronoun)	Jamsay_Mondoro	ú	ú	DB,LJ
385	(3Sg all-purpose independent pronoun)	Mombo	ɛ́:	ɛ́ː	DB,LJ
386	(3Sg all-purpose independent pronoun)	Penange	ɔ̀nɔ̀	ɔ̀ n ɔ̀	DB,LJ
387	(3Sg all-purpose independent pronoun)	Sangha_So	wó	w ó	DB,LJ
388	(3Sg all-purpose independent pronoun)	Tommo_So	wó	w ó	DB,LJ
389	(3Sg all-purpose independent pronoun)	Yanda_Dom	ná	n á	DB,LJ
390	(3Sg all-purpose independent pronoun)	Donno_So	wó	w ó	DB,LJ
391	(3Sg all-purpose possessor)	Ampari	nà	n à	DB
392	(3Sg all-purpose possessor)	Bunoge	nà	n à	DB
393	(3Sg all-purpose possessor)	Nanga	nɔ̀	n ɔ̀	DB
394	(3Sg all-purpose possessor)	Penange	ná	n á	DB
395	(3Sg all-purpose possessor)	Penange	nà	n à	DB
396	(3Sg all-purpose subject pronominal)	Ampari	á	á	DB
397	(3Sg animate [including human] pronoun)	Ben_Tey	ɛ́rⁿɛ́	ɛ́ rⁿ ɛ́	DB
398	(3Sg animate [including human] pronoun)	Najamba	mó	m ó	DB
399	(3Sg animate [including human] pronoun)	Nanga	ńnɛ́	ń n ɛ́	DB
400	(3Sg animate [including human] pronoun)	Tebul_Ure	ńnè	ń n è	DB
401	(3Sg animate all-purpose possessor)	Ben_Tey	ɛ́rⁿɛ́	ɛ́ rⁿ ɛ́	DB
402	(3Sg animate all-purpose possessor)	Najamba	mó	m ó	DB
403	(3Sg animate all-purpose possessor)	Najamba	mɔ́ bɔ̀	m ɔ́ # b ɔ̀	DB
404	(3Sg animate all-purpose possessor)	Najamba	mɔ́ yɛ̀	m ɔ́ # j ɛ̀	DB
405	(3Sg human alienable possessor, all forms)	Jamsay_Douentza	wó	w ó	DB
406	(3Sg human alienable possessor, all forms)	Perge_Tegu	wó	w ó	DB
407	(3Sg human alienable possessor, all forms)	Yorno_So	wòmɔ̀	w ò m ɔ̀	DB
408	(3Sg human all-purpose possessor)	Togo_Kan	wó	w ó	DB
409	(3Sg human all-purpose possessor)	Tomo_Kan_Segue	wò	w ò	DB
410	(3Sg human all-purpose possessor)	Toro_Tegu	wɔ̀	w ɔ̀	DB
411	(3Sg human inalienable possessor)	Jamsay_Douentza	wò	w ò	DB
412	(3Sg human inalienable possessor)	Perge_Tegu	wò	w ò	DB
413	(3Sg human inalienable possessor)	Yorno_So	wó	w ó	DB
414	(3Sg human pronoun)	Jamsay_Douentza	wó	w ó	DB
415	(3Sg human pronoun)	Perge_Tegu	wó	w ó	DB
416	(3Sg human pronoun)	Tiranige	nà	n à	DB
417	(3Sg human pronoun)	Tiranige	náwⁿ	n á wⁿ	DB
418	(3Sg human pronoun)	Togo_Kan	wó	w ó	DB
419	(3Sg human pronoun)	Tomo_Kan_Segue	wó	w ó	DB
420	(3Sg human pronoun)	Toro_Tegu	wó	w ó	DB
421	(3Sg human pronoun)	Yorno_So	wó	w ó	DB
422	(3Sg human subject pronominal)	Togo_Kan	wó	w ó	DB
423	(3Sg human subject pronominal)	Toro_Tegu	wɔ́	w ɔ́	DB
424	(3Sg human subject pronominal)	Tomo_Kan_Diangassagou	wò	w ò	DB
425	(3Sg inanimate alienable possessor, all forms)	Jamsay_Douentza	kó	k ó	DB
426	(3Sg inanimate all-purpose possessor)	Ben_Tey	kú	k ú	DB
427	(3Sg inanimate all-purpose possessor)	Najamba	kó	k ó	DB
428	(3Sg inanimate all-purpose possessor)	Tomo_Kan_Segue	kò	k ò	DB
429	(3Sg inanimate all-purpose possessor)	Toro_Tegu	kɔ̀	k ɔ̀	DB
430	(3Sg inanimate inalienable possessor)	Jamsay_Douentza	kò	k ò	DB
431	(3Sg inanimate pronoun)	Ben_Tey	kú	k ú	DB
432	(3Sg inanimate pronoun)	Jamsay_Douentza	kɔ́	k ɔ́	DB
433	(3Sg inanimate pronoun)	Najamba	kó	k ó	DB
434	(3Sg inanimate pronoun)	Nanga	kú	k ú	DB
435	(3Sg inanimate pronoun)	Perge_Tegu	kó	k ó	DB
436	(3Sg inanimate pronoun)	Tebul_Ure	kú	k ú	DB
437	(3Sg inanimate pronoun)	Togo_Kan	kó	k ó	DB
438	(3Sg inanimate pronoun)	Tomo_Kan_Segue	kó	k ó	DB
439	(3Sg inanimate pronoun)	Toro_Tegu	kó	k ó	DB
440	(3Sg inanimate pronoun)	Yanda_Dom	kó	k ó	DB
441	(3Sg inanimate pronoun)	Donno_So	kó	k ó	DB
442	(3Sg inanimate subject pronominal)	Jamsay_Douentza	kɔ	k ɔ	DB
443	(3Sg inanimate subject pronominal)	Togo_Kan	kó	k ó	DB
444	(3Sg inanimate subject pronominal)	Toro_Tegu	=kɔ́	k ɔ́	DB
445	(3Sg inanimate subject pronominal)	Tomo_Kan_Diangassagou	kò	k ò	DB
446	(Accusative)	Ampari	gí	ɡ í	DB
447	(Accusative)	Ben_Tey	=ǹ	ǹ	DB
448	(Accusative)	Ben_Tey	=nì	n ì	DB
449	(Accusative)	Bunoge	ŋgù	ŋ ɡ ù	DB
450	(Accusative)	Najamba	gì	ɡ ì	DB
451	(Accusative)	Nanga	ŋ	ŋ	DB
452	(Accusative)	Penange	ŋ	ŋ	DB
453	(Accusative)	Tebul_Ure	gì	ɡ ì	DB
454	(Accusative)	Tiranige	gì	ɡ ì	DB
455	(Accusative)	Tomo_Kan_Segue	lí	l í	DB
456	(Accusative)	Yanda_Dom	ì:	ìː	DB
457	(Accusative)	Yanda_Dom	ỳ	j̀	DB
458	(Accusative)	Yorno_So	ỳ	j̀	DB
459	(Accusative)	Dogul_Dom	=ỳ	j̀	DB
460	(Accusative)	Donno_So	=ŋ	ŋ	DB
461	(adjectival class suffixes if different from nouns)	Ampari	bó	b ó	DB
462	(adjectival class suffixes if different from nouns)	Ben_Tey	w	w	DB
463	(adjectival class suffixes if different from nouns)	Tebul_Ure	go	ɡ o	DB
464	(adjectival class suffixes if different from nouns)	Tebul_Ure	gɔ	ɡ ɔ	DB
465	(adjectival class suffixes if different from nouns)	Tebul_Ure	ŋgo	ŋ ɡ o	DB
466	(adjectival class suffixes if different from nouns)	Tebul_Ure	ŋgɔ	ŋ ɡ ɔ	DB
467	(animate plural suffix including human, nouns)	Najamba	mbo	m b o	DB
468	(animate plural suffix including human, nouns)	Tebul_Ure	mbo	m b o	DB
469	(animate plural suffix including human, nouns)	Tebul_Ure	mbɔ	m b ɔ	DB
470	(animate plural suffix including human, nouns)	Yanda_Dom	mù	m ù	DB
471	(animate singular suffix including humans, nouns)	Bankan_Tey	m	m	DB
472	(animate singular suffix including humans, nouns)	Ben_Tey	m	m	DB
473	(animate singular suffix including humans, nouns)	Nanga	ŋ	ŋ	DB
474	(causative suffix, with minor variants parenthesized)	Ampari	mi	m i	DB
475	(causative suffix, with minor variants parenthesized)	Ben_Tey	wv́	w v́	DB
476	(causative suffix, with minor variants parenthesized)	Bunoge	mì	m ì	DB
477	(causative suffix, with minor variants parenthesized)	Jamsay_Douentza	wv́	w v́	DB
478	(causative suffix, with minor variants parenthesized)	Najamba	m	m	DB
479	(causative suffix, with minor variants parenthesized)	Nanga	mí	m í	DB
480	(causative suffix, with minor variants parenthesized)	Penange	mì	m ì	DB
481	(causative suffix, with minor variants parenthesized)	Perge_Tegu	wv́	w v́	DB
482	(causative suffix, with minor variants parenthesized)	Tebul_Ure	m	m	DB
483	(causative suffix, with minor variants parenthesized)	Tiranige	m	m	DB
484	(causative suffix, with minor variants parenthesized)	Togo_Kan	mv	m v	DB
485	(causative suffix, with minor variants parenthesized)	Tomo_Kan_Segue	mí	m í	DB
486	(causative suffix, with minor variants parenthesized)	Tomo_Kan_Segue	rí	r í	DB
487	(causative suffix, with minor variants parenthesized)	Toro_Tegu	kv́	k v́	DB
488	(causative suffix, with minor variants parenthesized)	Toro_Tegu	mv́	m v́	DB
489	(causative suffix, with minor variants parenthesized)	Yanda_Dom	mɛ́	m ɛ́	DB
490	(causative suffix, with minor variants parenthesized)	Yanda_Dom	mɔ́	m ɔ́	DB
491	(causative suffix, with minor variants parenthesized)	Mombo	-mì	m ì	DB
492	(causative suffix, with minor variants parenthesized)	Tomo_Kan_Diangassagou	-mí	m í	DB
493	(causative suffix, with minor variants parenthesized)	Donno_So	-mv	m v	DB
494	(causative suffix, with minor variants parenthesized)	Donno_So	-gvlv	ɡ v l v	DB
495	(Dative postposition)	Ampari	ga	ɡ a	DB
496	(Dative postposition)	Ben_Tey	mà:	m àː	DB
497	(Dative postposition)	Ben_Tey	mâ:	m âː	DB
498	(Dative postposition)	Jamsay_Douentza	lè	l è	DB
499	(Dative postposition)	Najamba	mà	m à	DB
500	(Dative postposition)	Nanga	bay	b a j	DB
501	(Dative postposition)	Perge_Tegu	lè	l è	DB
502	(Dative postposition)	Togo_Kan	=ǹ	ǹ	DB
503	(Dative postposition)	Togo_Kan	nì	n ì	DB
504	(Dative postposition)	Tomo_Kan_Segue	ló	l ó	DB
505	(Dative postposition)	Tomo_Kan_Segue	wá	w á	DB
506	(Dative postposition)	Toro_Tegu	dé	d é	DB
507	(Dative postposition)	Toro_Tegu	dè	d è	DB
508	(Dative postposition)	Yanda_Dom	bènà	b è n à	DB
509	(Dative postposition)	Yorno_So	le	l e	DB
510	(Dative postposition)	Tebul_Ure	bènè	b è n è	DB
511	(Dative postposition)	Donno_So	lè	l è	DB
512	(definite, invariant morpheme)	Ben_Tey	kù	k ù	DB
513	(definite, invariant morpheme)	Bunoge	nɔ̀	n ɔ̀	DB
514	(definite, invariant morpheme)	Jamsay_Douentza	kùⁿ	k ùⁿ	DB
515	(definite, invariant morpheme)	Penange	è	è	DB
516	(definite, invariant morpheme)	Perge_Tegu	kùⁿ	k ùⁿ	DB
517	(definite, invariant morpheme)	Perge_Tegu	ŋ̀	ŋ̀	DB
518	(definite, invariant morpheme)	Tebul_Ure	ǹ	ǹ	DB
519	(definite, invariant morpheme)	Tiranige	rì	r ì	DB
520	(definite, invariant morpheme)	Yorno_So	gɔ̀	ɡ ɔ̀	DB
521	(definite, invariant morpheme)	Yorno_So	ŋɛ̀	ŋ ɛ̀	DB
522	(definite, invariant morpheme)	Dogul_Dom	ŋ̀	ŋ̀	DB
523	(definite, invariant morpheme)	Donno_So	gɔ̀	ɡ ɔ̀	DB
524	(definite, invariant morpheme)	Donno_So	ɔ̀	ɔ̀	DB
525	(definite, showing agreement, all forms)	Nanga	nɛ́	n ɛ́	DB
526	(definite, showing agreement, all forms)	Toro_Tegu	kúnú	k ú n ú	DB
527	(definite, showing agreement, all forms)	Yanda_Dom	gɛ̀	ɡ ɛ̀	DB
528	(defocalized simple perfective: ending, tone)	Tebul_Ure	ɛ̀:	ɛ̀ː	DB
529	(defocalized simple perfective: ending, tone)	Toro_Tegu	sɔ̀	s ɔ̀	DB
530	(e.g. bird) fly	Ampari	kíríyò	k í r í j ò	DB
531	(e.g. bird) fly	Bankan_Tey	kísíyé	k í s í j é	DB
532	(e.g. bird) fly	Ben_Tey	kísíyé	k í s í j é	DB
533	(e.g. bird) fly	Bunoge	píllè	p í l l è	DB
534	(e.g. bird) fly	Gourou	píré	p í r é	DB
535	(e.g. bird) fly	Jamsay_Douentza	círé	tʃ í r é	DB
536	(e.g. bird) fly	Mombo	pílyê:	p í l j êː	DB
537	(e.g. bird) fly	Najamba	pílíy	p í l í j	DB
538	(e.g. bird) fly	Najamba	pìlìyè	p ì l ì j è	DB
539	(e.g. bird) fly	Najamba	píríy	p í r í j	DB
540	(e.g. bird) fly	Najamba	pìrìyè	p ì r ì j è	DB
541	(e.g. bird) fly	Nanga	kísíyé	k í s í j é	DB
542	(e.g. bird) fly	Penange	pírígè	p í r í ɡ è	DB
543	(e.g. bird) fly	Perge_Tegu	kíríyé	k í r í j é	DB
544	(e.g. bird) fly	Tebul_Ure	cíllí:	tʃ í l l íː	DB
545	(e.g. bird) fly	Tiranige	pílíyó	p í l í j ó	DB
546	(e.g. bird) fly	Togo_Kan	kìrí kírì:	k ì r í # k í r ìː	DB
547	(e.g. bird) fly	Tommo_So	kíílíyé	k íː l í j é	DB
548	(e.g. bird) fly	Toro_Tegu	círó	tʃ í r ó	DB
549	(e.g. bird) fly	Toro_Tegu	círú	tʃ í r ú	DB
550	(e.g. bird) fly	Yanda_Dom	kílíyé	k í l í j é	DB
551	(e.g. bird) fly	Yanda_Dom	kílíyélì	k í l í j é l ì	DB
552	(e.g. bird) fly	Yorno_So	kílɛ́:	k í l ɛ́ː	DB
553	(e.g. bird) fly	Yorno_So	kílí:	k í l íː	DB
554	(e.g. bird) fly	Donno_So	kíl-è:-	k í l èː	DB
555	(e.g. bird) fly	Donno_So	kíl-ì-ỳ	k í l ì j̀	DB
556	(e.g. tire, balloon) be inflated	Bangime	píndù pìndù	p í n d ù # p ì n d ù	DB,SW
557	(e.g. tire, balloon) be inflated	Bankan_Tey	bá	b á	DB,SW
558	(e.g. tire, balloon) be inflated	Ben_Tey	píté	p í t é	DB,SW
559	(e.g. tire, balloon) be inflated	Bunoge	ʔámmɛ̀	ʔ á m m ɛ̀	DB,SW
560	(e.g. tire, balloon) be inflated	Jamsay_Douentza	píté	p í t é	DB,SW
561	(e.g. tire, balloon) be inflated	Mombo	yá:lé túlé	j áː l é # t ú l é	DB,SW
562	(e.g. tire, balloon) be inflated	Najamba	píbíy	p í b í j	DB,SW
563	(e.g. tire, balloon) be inflated	Najamba	pìbìyè	p ì b ì j è	DB,SW
564	(e.g. tire, balloon) be inflated	Nanga	píríyé	p í r í j é	DB,SW
565	(e.g. tire, balloon) be inflated	Penange	pújúlgè	p ú dʒ ú l ɡ è	DB,SW
566	(e.g. tire, balloon) be inflated	Perge_Tegu	píté	p í t é	DB,SW
567	(e.g. tire, balloon) be inflated	Togo_Kan	pídé	p í d é	DB,SW
568	(e.g. tire, balloon) be inflated	Tommo_So	údú yóó	ú d ú # j óː	DB,SW
569	(e.g. tire, balloon) be inflated	Toro_Tegu	zó	z ó	DB,SW
570	(e.g. tire, balloon) be inflated	Toro_Tegu	zú	z ú	DB,SW
571	(e.g. tire, balloon) be inflated	Yorno_So	újù yó:	ú dʒ ù # j óː	DB,SW
572	(e.g. tire, balloon) be inflated	Donno_So	jǒ:	dʒ ǒː	DB,SW
573	(e.g. tire, balloon) be inflated	Donno_So	jó-è	dʒ ó è	DB,SW
574	(Existential particle, with 'be' and 'have')	Ampari	ǎⁿ	ǎⁿ	DB
575	(Existential particle, with 'be' and 'have')	Bankan_Tey	yá	j á	DB
576	(Existential particle, with 'be' and 'have')	Ben_Tey	yá	j á	DB
577	(Existential particle, with 'be' and 'have')	Bunoge	bò	b ò	DB
578	(Existential particle, with 'be' and 'have')	Dogul_Dom	yò	j ò	DB
579	(Existential particle, with 'be' and 'have')	Jamsay_Douentza	yɛ́	j ɛ́	DB
580	(Existential particle, with 'be' and 'have')	Jamsay_Douentza	yɔ́	j ɔ́	DB
581	(Existential particle, with 'be' and 'have')	Mombo	ò	ò	DB
582	(Existential particle, with 'be' and 'have')	Nanga	yá	j á	DB
583	(Existential particle, with 'be' and 'have')	Penange	ɛ̀	ɛ̀	DB
584	(Existential particle, with 'be' and 'have')	Penange	ɛ̀ⁿ	ɛ̀ⁿ	DB
585	(Existential particle, with 'be' and 'have')	Perge_Tegu	yá	j á	DB
586	(Existential particle, with 'be' and 'have')	Tebul_Ure	yé	j é	DB
587	(Existential particle, with 'be' and 'have')	Tiranige	é	é	DB
588	(Existential particle, with 'be' and 'have')	Tiranige	è	è	DB
589	(Existential particle, with 'be' and 'have')	Togo_Kan	yɛ́	j ɛ́	DB
590	(Existential particle, with 'be' and 'have')	Togo_Kan	yɔ́	j ɔ́	DB
591	(Existential particle, with 'be' and 'have')	Tommo_So	yé	j é	DB
592	(Existential particle, with 'be' and 'have')	Toro_Tegu	á	á	DB
593	(Existential particle, with 'be' and 'have')	Yanda_Dom	yà	j à	DB
594	(Existential particle, with 'be' and 'have')	Yorno_So	yá	j á	DB
595	(Existential particle, with 'be' and 'have')	Donno_So	yɔ́	j ɔ́	DB
596	(Existential particle, with 'be' and 'have')	Donno_So	yí	j í	DB
597	(Existential particle, with 'be' and 'have')	Donno_So	yé	j é	DB
598	(focus morpheme after focalized NP)	Ben_Tey	=m̀	m̀	DB
599	(focus morpheme after focalized NP)	Jamsay_Douentza	=ỳ	j̀	DB
600	(focus morpheme after focalized NP)	Najamba	yà:	j àː	DB
601	(focus morpheme after focalized NP)	Tiranige	yó	j ó	DB
602	(focus morpheme after focalized NP)	Tiranige	wó	w ó	DB
603	(focus morpheme after focalized NP)	Tiranige	=ẁⁿ	ẁⁿ	DB
604	(focus morpheme after focalized NP)	Tomo_Kan_Segue	yɛ̀	j ɛ̀	DB
605	(focus morpheme after focalized NP)	Toro_Tegu	kɔ̀	k ɔ̀	DB
606	(focus morpheme after focalized NP)	Yorno_So	=y	j	DB
607	(frozen nominal suffixes)	Bunoge	gè	ɡ è	DB
608	(frozen nominal suffixes)	Bunoge	ŋgè	ŋ ɡ è	DB
609	(frozen nominal suffixes)	Penange	ŋge	ŋ ɡ e	DB
610	(frozen nominal suffixes)	Tebul_Ure	gé	ɡ é	DB
611	(frozen nominal suffixes)	Tebul_Ure	go	ɡ o	DB
612	(frozen nominal suffixes)	Tebul_Ure	gɔ	ɡ ɔ	DB
613	(frozen nominal suffixes)	Tebul_Ure	ŋgé	ŋ ɡ é	DB
614	(frozen nominal suffixes)	Tebul_Ure	ŋgɛ́	ŋ ɡ ɛ́	DB
615	(frozen nominal suffixes)	Tebul_Ure	ŋgí	ŋ ɡ í	DB
616	(frozen nominal suffixes)	Tebul_Ure	ŋgó	ŋ ɡ ó	DB
617	(frozen nominal suffixes)	Tiranige	ŋge	ŋ ɡ e	DB
618	(frozen nominal suffixes)	Yanda_Dom	ge	ɡ e	DB
619	(future negative suffix)	Najamba	ndí	n d í	DB
620	(future negative suffix)	Donno_So	-rí	r í	DB
621	(future positive suffix, not also present)	Najamba	m̀bô	m̀ b ô	DB
622	(future positive suffix, not also present)	Togo_Kan	jà sá	dʒ à # s á	DB
623	(future positive suffix, not also present)	Toro_Tegu	yàrà	j à r à	DB
624	(future positive suffix, not also present)	Yanda_Dom	zà	z à	DB
625	(future-time same-subject anterior subordinator, e.g. before imperative)	Ampari	èná	è n á	DB
626	(future-time same-subject anterior subordinator, e.g. before imperative)	Ben_Tey	=náyⁿ	n á jⁿ	DB
627	(future-time same-subject anterior subordinator, e.g. before imperative)	Bunoge	nè	n è	DB
628	(future-time same-subject anterior subordinator, e.g. before imperative)	Bunoge	nɛ̀	n ɛ̀	DB
629	(future-time same-subject anterior subordinator, e.g. before imperative)	Najamba	nɛ̀	n ɛ̀	DB
630	(future-time same-subject anterior subordinator, e.g. before imperative)	Nanga	gáy	ɡ á j	DB
631	(future-time same-subject anterior subordinator, e.g. before imperative)	Nanga	ndé	n d é	DB
632	(future-time same-subject anterior subordinator, e.g. before imperative)	Penange	nɛ̀	n ɛ̀	DB
633	(future-time same-subject anterior subordinator, e.g. before imperative)	Tebul_Ure	nɛ́	n ɛ́	DB
634	(future-time same-subject anterior subordinator, e.g. before imperative)	Togo_Kan	dè	d è	DB
635	(future-time same-subject anterior subordinator, e.g. before imperative)	Yanda_Dom	ɛ́:	ɛ́ː	DB
636	(future-time same-subject anterior subordinator, e.g. before imperative)	Donno_So	-a:-nì	aː n ì	DB
637	(general imperfective positive suffix, present and future, for all persons)	Penange	bo	b o	DB
638	(general imperfective positive suffix, present and future, for all persons)	Tiranige	bò	b ò	DB
639	(general imperfective positive suffix, present and future, for all persons)	Tiranige	wò	w ò	DB
640	(general imperfective positive suffix, present and future, for all persons)	Togo_Kan	jú	dʒ ú	DB
641	(general imperfective positive suffix, present and future, for all persons)	Togo_Kan	ɲú	ɲ ú	DB
642	(general imperfective positive suffix, present and future, for all persons)	Tomo_Kan_Segue	só	s ó	DB
643	(general imperfective positive suffix, present and future, for all persons)	Yanda_Dom	m̀	m̀	DB
644	(general imperfective positive suffix, present and future, for all persons)	Yorno_So	jɛ̀	dʒ ɛ̀	DB
645	(general imperfective positive suffix, present and future, for all persons)	Donno_So	-dɛ̀	d ɛ̀	DB
646	(general imperfective positive suffix, present and future, for all persons)	Donno_So	-jɛ̀	dʒ ɛ̀	DB
647	(general imperfective positive, present and future, for 1st/2nd persons only)	Ampari	m	m	DB
648	(general imperfective positive, present and future, for 1st/2nd persons only)	Nanga	m̀	m̀	DB
649	(general imperfective positive, present and future, for 1st/2nd persons only)	Tebul_Ure	m̀nɛ̀	m̀ n ɛ̀	DB
650	(general imperfective positive, present and future, for 1st/2nd persons only)	Tebul_Ure	m̀nù	m̀ n ù	DB
651	(general imperfective positive, present and future, for 3Sg only)	Ben_Tey	m̀	m̀	DB
652	(general imperfective positive, present and future, for 3Sg only)	Nanga	ŋ̀	ŋ̀	DB
653	(general imperfective positive, present and future, for 3Sg only)	Tebul_Ure	m̀dɔ̀	m̀ d ɔ̀	DB
654	(hortative negative Sg suffix)	Ben_Tey	rɛ̀ḿ	r ɛ̀ ḿ	DB
655	(hortative negative Sg suffix)	Jamsay_Douentza	ý lám	j́ # l á m	DB
656	(hortative negative Sg suffix)	Najamba	làý	l à j́	DB
657	(hortative negative Sg suffix)	Najamba	nɔ̂:ỳ	n ɔ̂ː j̀	DB
658	(hortative negative Sg suffix)	Nanga	rámá	r á m á	DB
659	(hortative negative Sg suffix)	Nanga	rámàyⁿ	r á m à jⁿ	DB
660	(hortative negative Sg suffix)	Penange	ndéyⁿ	n d é jⁿ	DB
661	(hortative negative Sg suffix)	Tebul_Ure	mɔ̂l	m ɔ̂ l	DB
662	(hortative negative Sg suffix)	Tiranige	lâyⁿ	l â jⁿ	DB
663	(hortative negative Sg suffix)	Togo_Kan	mlé	m l é	DB
664	(hortative negative Sg suffix)	Tomo_Kan_Segue	mìní	m ì n í	DB
665	(hortative negative Sg suffix)	Toro_Tegu	á í	á # í	DB
666	(hortative negative Sg suffix)	Yanda_Dom	mela	m e l a	DB
667	(hortative negative Sg suffix)	Yorno_So	mɔ̀nɔ̀ŋì:	m ɔ̀ n ɔ̀ ŋ ìː	DB
668	(hortative negative Sg suffix)	Donno_So	-nnì	n n ì	DB
669	(hortative positive suffix, for you-Pl and me)	Ampari	ǹyà	ǹ j à	DB
670	(hortative positive suffix, for you-Pl and me)	Ben_Tey	mâyⁿ	m â jⁿ	DB
671	(hortative positive suffix, for you-Pl and me)	Bunoge	ỳⁿ	j̀ⁿ	DB
672	(hortative positive suffix, for you-Pl and me)	Jamsay_Douentza	mâyⁿ	m â jⁿ	DB
673	(hortative positive suffix, for you-Pl and me)	Najamba	ỳ	j̀	DB
674	(hortative positive suffix, for you-Pl and me)	Nanga	màyⁿ	m à jⁿ	DB
675	(hortative positive suffix, for you-Pl and me)	Penange	éyⁿyà	é jⁿ j à	DB
676	(hortative positive suffix, for you-Pl and me)	Perge_Tegu	mî:	m îː	DB
677	(hortative positive suffix, for you-Pl and me)	Perge_Tegu	wây	w â j	DB
678	(hortative positive suffix, for you-Pl and me)	Tebul_Ure	mɔ́ǹ	m ɔ́ ǹ	DB
679	(hortative positive suffix, for you-Pl and me)	Tiranige	yàyⁿ	j à jⁿ	DB
680	(hortative positive suffix, for you-Pl and me)	Togo_Kan	máỳ	m á j̀	DB
681	(hortative positive suffix, for you-Pl and me)	Tomo_Kan_Segue	mà:y	m àː j	DB
682	(hortative positive suffix, for you-Pl and me)	Yanda_Dom	man	m a n	DB
683	(hortative positive suffix, for you-Pl and me)	Yorno_So	mɔ̀y	m ɔ̀ j	DB
684	(hortative positive suffix, for you-Pl and me)	Donno_So	-mɔ-ŋ̀	m ɔ ŋ̀	DB
685	(hortative positive suffix, for you-Sg and me)	Ampari	ǹyà	ǹ j à	DB
686	(hortative positive suffix, for you-Sg and me)	Ben_Tey	ḿ	ḿ	DB
687	(hortative positive suffix, for you-Sg and me)	Bunoge	ỳⁿ	j̀ⁿ	DB
688	(hortative positive suffix, for you-Sg and me)	Jamsay_Douentza	ḿ	ḿ	DB
689	(hortative positive suffix, for you-Sg and me)	Najamba	ý	j́	DB
690	(hortative positive suffix, for you-Sg and me)	Nanga	má	m á	DB
691	(hortative positive suffix, for you-Sg and me)	Penange	éyⁿ	é jⁿ	DB
692	(hortative positive suffix, for you-Sg and me)	Perge_Tegu	ŋ́	ŋ́	DB
693	(hortative positive suffix, for you-Sg and me)	Tebul_Ure	mɔ́	m ɔ́	DB
694	(hortative positive suffix, for you-Sg and me)	Tiranige	ŷⁿ	ĵⁿ	DB
695	(hortative positive suffix, for you-Sg and me)	Togo_Kan	má	m á	DB
696	(hortative positive suffix, for you-Sg and me)	Tomo_Kan_Segue	mà	m à	DB
697	(hortative positive suffix, for you-Sg and me)	Yanda_Dom	ma	m a	DB
698	(hortative positive suffix, for you-Sg and me)	Yorno_So	mɔ̀	m ɔ̀	DB
699	(hortative positive suffix, for you-Sg and me)	Donno_So	-mɔ	m ɔ	DB
700	(human plural suffix excluding animals, nouns)	Dogul_Dom	wÈ	w ɛ̀	DB
701	(human plural suffix excluding animals, nouns)	Jamsay_Douentza	m	m	DB
702	(human plural suffix excluding animals, nouns)	Jamsay_Mondoro	m	m	DB
703	(human plural suffix excluding animals, nouns)	Perge_Tegu	m	m	DB
704	(human plural suffix excluding animals, nouns)	Tommo_So	m	m	DB
