# Wordlist

# DATA
ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS
1674	ashes	Najamba	dɔ̀dɛ̌:	d ɔ ˨ d ɛː ˩˥	DB,LJ,SW	d ɔ ˨ d ɛː ˩˥ ŋ ɡ o ˦
1676	ashes	Nanga	dùyá	d u ˨ j a ˦	DB,LJ,SW	
1677	ashes	Penange	dwɛ̀:	d w ɛː ˨	DB,LJ,SW	
1678	ashes	Perge_Tegu	dɔ̀yⁿɔ́	d ɔ ˨ j̃ ɔ ˦	DB,LJ,SW	
1680	ashes	Tebul_Ure	dɔ̀ɛ́	d ɔ ˨ ɛ ˦	DB,LJ,SW	
1682	ashes	Togo_Kan	dɔ̀yⁿɛ́	d ɔ ˨ j̃ ɛ ˦	DB,LJ,SW	
1683	ashes	Tommo_So	ɔ́índɛ́	ɔ ˦ i ˦ n d ɛ ˦	DB,LJ,SW	u ˦ n d ɔ ˦
1686	ashes	Toro_Tegu	dòwⁿòsú	d o ˨ w̃ o ˨ s u ˦	DB,LJ,SW	
1687	ashes	Yanda_Dom	dɔ̀yⁿɛ̀	d ɔ ˨ j̃ ɛ ˨	DB,LJ,SW	
1688	ashes	Yorno_So	únɔ̀	u ˦ n ɔ ˨	DB,LJ,SW	
1689	ashes	Donno_So	úndɔ̀	u ˦ n d ɔ ˨	DB,LJ,SW	
1667	ashes	Bankan_Tey	dɔ̀yⁿɔ̌yⁿ	d ɔ ˨ j̃ ɔ ˩˥ j̃	DB,LJ,SW	
1681	ashes	Tiranige	dwɛ́:	d w ɛː ˦	DB,LJ,SW	
#
1690	back (body)	Bangime	ɡĩ̀ĩ́	ɡ ĩː ˩˥	DB,LJ	
1691	back (body)	Bankan_Tey	tùndú	t u ˨ n d u ˦	DB,LJ	t u ˨ n d u ˨ # k ɛ ˦ n d ɛ ˨
1693	back (body)	Ben_Tey	tùlùkɛ́lɛ̀	t u ˨ l u ˨ k ɛ ˦ l ɛ ˨	DB,LJ	
1694	back (body)	Bunoge	pùmbù	p u ˨ m b u ˨	DB,LJ	
1695	back (body)	Dogul_Dom	ǹdóŋ	n ˨ d o ˦ ŋ	DB,LJ	
1696	back (body)	Gourou	gùn kɛ́nɛ́	ɡ u ˨ n # k ɛ ˦ n ɛ ˦	DB,LJ	
1697	back (body)	Jamsay_Douentza	gǔn	ɡ u ˩˥ n	DB,LJ	ɡ u ˨ n tʃ ɛ ˦ n ɛ ˦
1700	back (body)	Mombo	túndú	t u ˦ n d u ˦	DB,LJ	
1701	back (body)	Najamba	bàndí	b a ˨ n d i ˦	DB,LJ	b a ˨ n d i ˦ ŋ ɡ e ˦
1703	back (body)	Nanga	tùndù bìrⁿɛ́	t u ˨ n d u ˨ # b i ˨ r̃ ɛ ˦	DB,LJ	
1704	back (body)	Penange	túndú	t u ˦ n d u ˦	DB,LJ	
1705	back (body)	Perge_Tegu	tùrkɛ́lɛ́	t u ˨ r k ɛ ˦ l ɛ ˦	DB,LJ	
1707	back (body)	Tebul_Ure	kúndúgó	k u ˦ n d u ˦ ɡ o ˦	DB,LJ	
1708	back (body)	Tiranige	kùŋgù	k u ˨ ŋ ɡ u ˨	DB,LJ	
1709	back (body)	Togo_Kan	dògòkɛ́nɛ́	d o ˨ ɡ o ˨ k ɛ ˦ n ɛ ˦	DB,LJ	
1710	back (body)	Tommo_So	ònnú	o ˨ n n u ˦	DB,LJ	
1713	back (body)	Toro_Tegu	tùŋɔ́	t u ˨ ŋ ɔ ˦	DB,LJ	
1714	back (body)	Yanda_Dom	tùnù	t u ˨ n u ˨	DB,LJ	
1715	back (body)	Yorno_So	ònɔ́	o ˨ n ɔ ˦	DB,LJ	
1716	back (body)	Donno_So	ùnnú	u ˨ n n u ˦	DB,LJ	
#
1718	bad, no good	Bangime	ʒàŋà	ʒ a ˨ ŋ a ˨	DB,SW	dʒ a ˦ n d a ˨
1719	bad, no good	Bankan_Tey	m̀bɔ̀sú	m ˨ b ɔ ˨ s u ˦	DB,SW	
1720	bad, no good	Ben_Tey	mɔ̀sú	m ɔ ˨ s u ˦	DB,SW	
1721	bad, no good	Bunoge	ɲàmì	ɲ a ˨ m i ˨	DB,SW	
1722	bad, no good	Dogul_Dom	sálá	s a ˦ l a ˦	DB,SW	
1724	bad, no good	Jamsay_Douentza	mɔ̀ɲú	m ɔ ˨ ɲ u ˦	DB,SW	
1726	bad, no good	Mombo	yá:lá	j aː ˦ l a ˦	DB,SW	
1727	bad, no good	Najamba	nè:ndá:	n eː ˨ n d aː ˦	DB,SW	n ɛː ˨ n d ɛː ˦
1729	bad, no good	Nanga	gɔ̀mî	ɡ ɔ ˨ m i ˥˩	DB,SW	m ɔ ˨ s i ˦
1731	bad, no good	Penange	ɲàm	ɲ a ˨ m	DB,SW	p ɔː ˦ l ɔ ˦ # w o ˨ l ɡ a ˨
1733	bad, no good	Perge_Tegu	mɔ̀sú	m ɔ ˨ s u ˦	DB,SW	
1734	bad, no good	Tebul_Ure	sàmbɔ́	s a ˨ m b ɔ ˦	DB,SW	s a ˨ m ɡ ɔ ˦ // s a ˨ m ɛ ˦
1737	bad, no good	Tiranige	mɔ́:ná	m ɔː ˦ n a ˦	DB,SW	
1738	bad, no good	Togo_Kan	mɔ̀ɲú	m ɔ ˨ ɲ u ˦	DB,SW	
1739	bad, no good	Tommo_So	yámú	j a ˦ m u ˦	DB,SW	p a ˨ d i ˦ ɛ ˦ // s a ˦ l a ˦
1742	bad, no good	Toro_Tegu	m̀bɔ̀sú	m ˨ b ɔ ˨ s u ˦	DB,SW	m ɔ ˨ s u ˦
1744	bad, no good	Yanda_Dom	gɔ̀mɔ̀	ɡ ɔ ˨ m ɔ ˨	DB,SW	m u ˨ // s a ˦ l a ˦
1747	bad, no good	Yorno_So	mɔ̀ɲú	m ɔ ˨ ɲ u ˦	DB,SW	s a ˦ l a ˦
1749	bad, no good	Donno_So	pà:dɛ̂:	p aː ˨ d ɛː ˥˩	DB,SW	
1723	bad, no good	Gourou	mɔ̀sú	m ɔ ˨ s u ˦	DB,SW	
#
1859	belly	Bangime	kǒrɛ̀é	k o ˩˥ r ɛ ˨ e ˦	DB,SW	
1860	belly	Bankan_Tey	pìré	p i ˨ r e ˦	DB,SW	
1861	belly	Ben_Tey	pìré	p i ˨ r e ˦	DB,SW	
1862	belly	Bunoge	dólè	d o ˦ l e ˨	DB,SW	
1863	belly	Dogul_Dom	bɛ̀rɔ́	b ɛ ˨ r ɔ ˦	DB,SW	
1864	belly	Gourou	bɛ̀rɛ́	b ɛ ˨ r ɛ ˦	DB,SW	
1865	belly	Jamsay_Douentza	bɛ̀rɛ́	b ɛ ˨ r ɛ ˦	DB,SW	
1866	belly	Mombo	píjí	p i ˦ dʒ i ˦	DB,SW	
1867	belly	Najamba	kûl	k u ˥˩ l	DB,SW	
1868	belly	Nanga	bèndé	b e ˨ n d e ˦	DB,SW	
1869	belly	Penange	jàŋgà	dʒ a ˨ ŋ ɡ a ˨	DB,SW	
1870	belly	Perge_Tegu	bɛ̀rɛ́	b ɛ ˨ r ɛ ˦	DB,SW	
1872	belly	Tebul_Ure	bèrǎ:	b e ˨ r aː ˩˥	DB,SW	
1873	belly	Tiranige	pìndì	p i ˨ n d i ˨	DB,SW	
1874	belly	Togo_Kan	bǐn	b i ˩˥ n	DB,SW	b i ˨ n i ˦
1876	belly	Tommo_So	bɛ̀rɛ́	b ɛ ˨ r ɛ ˦	DB,SW	
1879	belly	Toro_Tegu	bèté	b e ˨ t e ˦	DB,SW	p u ˨ r o ˦
1881	belly	Yanda_Dom	bɛ̀dɛ̀	b ɛ ˨ d ɛ ˨	DB,SW	
1882	belly	Yorno_So	bɛ̀rɛ́	b ɛ ˨ r ɛ ˦	DB,SW	
1883	belly	Donno_So	bɛ̀rɛ̀-bɛ̀rɛ́	b ɛ ˨ r ɛ ˨ b ɛ ˨ r ɛ ˦	DB,SW	
#
1885	beside, at the side of (sth)	Bankan_Tey	kérì wò	k e ˦ r i ˨ # w o ˨	DB	tʃ e ˦ r i ˨ # w o ˨
1887	beside, at the side of (sth)	Ben_Tey	wò	w o ˨	DB	
1888	beside, at the side of (sth)	Bunoge	kúmà	k u ˦ m a ˨	DB	
1889	beside, at the side of (sth)	Jamsay_Douentza	dì:ⁿ	d ĩː ˨	DB	d o ˦ dʒ u ˨ // p e ˨ n e ˨ k ũː ˥˩ // p e ˨ n eː ˥˩
1893	beside, at the side of (sth)	Mombo	báŋgù:ⁿ	b a ˦ ŋ ɡ ũː ˨	DB	
1894	beside, at the side of (sth)	Najamba	sɔ̀n	s ɔ ˨ n	DB	
1895	beside, at the side of (sth)	Nanga	gò	ɡ o ˨	DB	
1896	beside, at the side of (sth)	Penange	pá ŋ̀	p a ˦ # ŋ ˨	DB	
1897	beside, at the side of (sth)	Perge_Tegu	bélè	b e ˦ l e ˨	DB	
1898	beside, at the side of (sth)	Tebul_Ure	nɛ̀	n ɛ ˨	DB	
1899	beside, at the side of (sth)	Tiranige	ŋà	ŋ a ˨	DB	
1900	beside, at the side of (sth)	Togo_Kan	bɛ́:gɛ̀rɛ̀	b ɛː ˦ ɡ ɛ ˨ r ɛ ˨	DB	
1901	beside, at the side of (sth)	Tommo_So	dúú nɛ	d uː ˦ # n ɛ	DB	t a ˦ ŋ a ˦ # n ɛ
1903	beside, at the side of (sth)	Toro_Tegu	kù	k u ˨	DB	
1904	beside, at the side of (sth)	Yanda_Dom	bà	b a ˨	DB	
1905	beside, at the side of (sth)	Yorno_So	n	n	DB	
1906	beside, at the side of (sth)	Dogul_Dom	bòmbò là:	b o ˨ m b o ˨ # l aː ˨	DB	
1907	beside, at the side of (sth)	Donno_So	bòmbùrù dà:	b o ˨ m b u ˨ r u ˨ # d aː ˨	DB	
#
1909	between ... and ...	Bankan_Tey	gándù wó	ɡ a ˦ n d u ˨ # w o ˦	DB	
1910	between ... and ...	Ben_Tey	bɛ̀rcɛ́là	b ɛ ˨ r tʃ ɛ ˦ l a ˨	DB	w o ˨
1912	between ... and ...	Bunoge	bèlàŋgánà	b e ˨ l a ˨ ŋ ɡ a ˦ n a ˨	DB	
1913	between ... and ...	Gourou	gǎn	ɡ a ˩˥ n	DB	
1914	between ... and ...	Jamsay_Douentza	gìgǎn	ɡ i ˨ ɡ a ˩˥ n	DB	m a ˨ # ɡ a ˩˥ n ˨
1916	between ... and ...	Mombo	bíláŋgà	b i ˦ l a ˦ ŋ ɡ a ˨	DB	
1917	between ... and ...	Najamba	bènàn mà	b e ˨ n a ˨ n # m a ˨	DB	
1918	between ... and ...	Nanga	gà	ɡ a ˨	DB	
1919	between ... and ...	Penange	ná: ŋ̀	n aː ˦ # ŋ ˨	DB	
1920	between ... and ...	Perge_Tegu	wà gàlû:	w a ˨ # ɡ a ˨ l uː ˥˩	DB	
1921	between ... and ...	Tebul_Ure	nɛ̀	n ɛ ˨	DB	
1922	between ... and ...	Tiranige	ŋà	ŋ a ˨	DB	
1923	between ... and ...	Togo_Kan	gân	ɡ a ˥˩ n	DB	
1924	between ... and ...	Tommo_So	dɔ́lú	d ɔ ˦ l u ˦	DB	ɡ ɛ l e # ɡ ɛ l e # m i ˨ m i ˨ n n ɛ ˦
1926	between ... and ...	Toro_Tegu	zákà	z a ˦ k a ˨	DB	
1927	between ... and ...	Yanda_Dom	bèrⁿà nà	b e ˨ r̃ a ˨ # n a ˨	DB	
1928	between ... and ...	Yorno_So	bèmnà: nɛ̀	b e ˨ m n aː ˨ # n ɛ ˨	DB	
#
1930	big, large	Bangime	boɡo	b o ɡ o	DB,LJ	b ɔ r̃ o
1932	big, large	Bankan_Tey	díyⁿàm	d i ˦ j̃ a ˨ m	DB,LJ	d i ˦ j̃ a ˨ w̃
1934	big, large	Ben_Tey	díyⁿà	d i ˦ j̃ a ˨	DB,LJ	d i ˦ j̃ a ˨ m // d i ˦ j̃ a ˨ w
1937	big, large	Bunoge	bàyⁿ	b a ˨ j̃	DB,LJ	b i ˨ ɡ i ˨
1939	big, large	Dogul_Dom	bìnú	b i ˨ n u ˦	DB,LJ	
1940	big, large	Gourou	gàrá	ɡ a ˨ r a ˦	DB,LJ	
1941	big, large	Jamsay_Douentza	gàrá	ɡ a ˨ r a ˦	DB,LJ	
1943	big, large	Mombo	bâyⁿ	b a ˥˩ j̃	DB,LJ	
1944	big, large	Najamba	gìndɛ́:	ɡ i ˨ n d ɛː ˦	DB,LJ	ɡ i ˨ n d ɔː ˦
1946	big, large	Nanga	dùgí	d u ˨ ɡ i ˦	DB,LJ	
1947	big, large	Penange	bàyⁿ	b a ˨ j̃	DB,LJ	
1948	big, large	Perge_Tegu	démbéré	d e ˦ m b e ˦ r e ˦	DB,LJ	
1952	big, large	Tebul_Ure	bìné:	b i ˨ n eː ˦	DB,LJ	b i ˩˥ n m b ɔ ˦ // d ɛ ˦ // d ɛ ˦ m b ɔ ˦ // d ɛ ˦ ŋ ɡ ɛ ˦
1957	big, large	Tiranige	báy	b a ˦ j	DB,LJ	
1958	big, large	Togo_Kan	gàrá	ɡ a ˨ r a ˦	DB,LJ	k a ˦ ŋ // m a ˦ r̃ a ˦
1961	big, large	Tommo_So	díɛ́	d i ˦ ɛ ˦	DB,LJ	ɡ aː ˦ // p oː ˦
1964	big, large	Toro_Tegu	ná:	n aː ˦	DB,LJ	s ɛ ˦ w
1966	big, large	Yanda_Dom	dìyá	d i ˨ j a ˦	DB,LJ	
1967	big, large	Yorno_So	dɛ̂:	d ɛː ˥˩	DB,LJ	d u ˨ ɡ u ˦
1969	big, large	Donno_So	pô:	p oː ˥˩	DB,LJ	
#
1970	bird (any)	Bangime	dɔ́réɛ̀	d ɔ ˦ r e ˦ ɛ ˨	DB,LJ	
1971	bird (any)	Bankan_Tey	nǐ:	n iː ˩˥	DB,LJ	n iː ˩˥ m
1973	bird (any)	Ben_Tey	nì:yⁿîm	n iː ˨ j̃ i ˥˩ m	DB,LJ	n iː ˨ j̃ iː ˥˩
1975	bird (any)	Bunoge	ní:bè	n iː ˦ b e ˨	DB,LJ	
1976	bird (any)	Dogul_Dom	lègèègú	l e ˨ ɡ eː ˨ ɡ u ˦	DB,LJ	n e ˨ ɡ eː ˨ ɡ u ˦
1978	bird (any)	Jamsay_Douentza	sàjú	s a ˨ dʒ u ˦	DB,LJ	s aː ˨ dʒ ĩː ˥˩
1981	bird (any)	Mombo	ìní	i ˨ n i ˦	DB,LJ	
1982	bird (any)	Najamba	nǐ:	n iː ˩˥	DB,LJ	n iː ˨ m b o ˦
1984	bird (any)	Nanga	lì:gí	l iː ˨ ɡ i ˦	DB,LJ	
1985	bird (any)	Penange	nèjjé	n e ˨ dʒ dʒ e ˦	DB,LJ	
1986	bird (any)	Perge_Tegu	sàsǎy	s a ˨ s a ˩˥ j	DB,LJ	
1988	bird (any)	Tebul_Ure	àdé	a ˨ d e ˦	DB,LJ	a ˨ d u ˨ m b o ˦
1990	bird (any)	Tiranige	níyè	n i ˦ j e ˨	DB,LJ	
1991	bird (any)	Togo_Kan	sàjú	s a ˨ dʒ u ˦	DB,LJ	
1992	bird (any)	Tommo_So	sàdàá	s a ˨ d aː ˩˥	DB,LJ	
1995	bird (any)	Toro_Tegu	sǎy	s a ˩˥ j	DB,LJ	
1996	bird (any)	Yanda_Dom	àɲàn	a ˨ ɲ a ˨ n	DB,LJ	m u ˨
1998	bird (any)	Yorno_So	sìsǎ:	s i ˨ s aː ˩˥	DB,LJ	
1999	bird (any)	Donno_So	sàdâ:	s a ˨ d aː ˥˩	DB,LJ	
#
2000	bitter (in taste)	Bangime	sĩ́ĩ̀	s ĩː ˥˩	DB,LJ	
2001	bitter (in taste)	Bankan_Tey	gàrǔm	ɡ a ˨ r u ˩˥ m	DB,LJ	
2002	bitter (in taste)	Ben_Tey	gárìm	ɡ a ˦ r i ˨ m	DB,LJ	ɡ a ˦ r u ˨ m
2004	bitter (in taste)	Bunoge	kàrkàrgà	k a ˨ r k a ˨ r ɡ a ˨	DB,LJ	
2005	bitter (in taste)	Dogul_Dom	gállá	ɡ a ˦ l l a ˦	DB,LJ	
2006	bitter (in taste)	Gourou	gé:rù	ɡ eː ˦ r u ˨	DB,LJ	
2007	bitter (in taste)	Jamsay_Douentza	jé:rù	dʒ eː ˦ r u ˨	DB,LJ	
2009	bitter (in taste)	Mombo	kárákárá kánní	k a ˦ r a ˦ k a ˦ r a ˦ # k a ˦ n n i ˦	DB,LJ	
2010	bitter (in taste)	Najamba	gàlíyè	ɡ a ˨ l i ˦ j e ˨	DB,LJ	ɡ a ˨ l u ˦ ŋ ɡ o ˨
2012	bitter (in taste)	Nanga	gárî	ɡ a ˦ r i ˥˩	DB,LJ	
2013	bitter (in taste)	Penange	gà:là	ɡ aː ˨ l a ˨	DB,LJ	k a ˦ r a ˦ k a ˦ r a ˦
2015	bitter (in taste)	Perge_Tegu	gérù	ɡ e ˦ r u ˨	DB,LJ	
2016	bitter (in taste)	Togo_Kan	kágárá	k a ˦ ɡ a ˦ r a ˦	DB,LJ	
2017	bitter (in taste)	Tommo_So	gálálú	ɡ a ˦ l a ˦ l u ˦	DB,LJ	
2018	bitter (in taste)	Toro_Tegu	gòlú	ɡ o ˨ l u ˦	DB,LJ	
2019	bitter (in taste)	Yanda_Dom	gàl	ɡ a ˨ l	DB,LJ	
2020	bitter (in taste)	Yorno_So	gálàl	ɡ a ˦ l a ˨ l	DB,LJ	
2021	bitter (in taste)	Tebul_Ure	gálɛ̀:	ɡ a ˦ l ɛː ˨	DB,LJ	ɡ a ˦ l ŋ ɡ ɔ ˨
2023	bitter (in taste)	Donno_So	gàllú	ɡ a ˨ l l u ˦	DB,LJ	
#
2025	black, dark	Bangime	póɔ́rè	p o ˦ ɔ ˦ r e ˨	DB,LJ,SW	
2026	black, dark	Bankan_Tey	jɛ̀mɛ̂yⁿ	dʒ ɛ ˨ m ɛ ˥˩ j̃	DB,LJ,SW	
2027	black, dark	Ben_Tey	jéwⁿèyè	dʒ e ˦ w̃ e ˨ j e ˨	DB,LJ,SW	dʒ e ˦ w̃ e ˨ m // dʒ e ˦ w̃ e ˨ w̃
2030	black, dark	Bunoge	yɔ̀:lɛ̀	j ɔː ˨ l ɛ ˨	DB,LJ,SW	
2031	black, dark	Dogul_Dom	gɛ́mɛ̀ŋ	ɡ ɛ ˦ m ɛ ˨ ŋ	DB,LJ,SW	
2032	black, dark	Gourou	gɛ́m	ɡ ɛ ˦ m	DB,LJ,SW	
2033	black, dark	Jamsay_Douentza	jɛ́m	dʒ ɛ ˦ m	DB,LJ,SW	
2035	black, dark	Mombo	wɛ́rɛ́dɛ́	w ɛ ˦ r ɛ ˦ d ɛ ˦	DB,LJ,SW	
2036	black, dark	Najamba	jɛ́mɛ̀	dʒ ɛ ˦ m ɛ ˨	DB,LJ,SW	dʒ ɛ ˦ m ɛ ˨ ŋ ɡ o ˨
2038	black, dark	Nanga	jɛ́mí	dʒ ɛ ˦ m i ˦	DB,LJ,SW	
2039	black, dark	Penange	yɔ̀rdɛ̀	j ɔ ˨ r d ɛ ˨	DB,LJ,SW	
2040	black, dark	Perge_Tegu	jém	dʒ e ˦ m	DB,LJ,SW	
2042	black, dark	Tebul_Ure	jɛ́mbɔ̀	dʒ ɛ ˦ m b ɔ ˨	DB,LJ,SW	dʒ ɛ ˦ m ɛː ˨ // dʒ ɛ ˦ m ɡ ɔ ˨
2045	black, dark	Tiranige	jɛ́mɛ́	dʒ ɛ ˦ m ɛ ˦	DB,LJ,SW	
2046	black, dark	Togo_Kan	gɛ́ⁿ	ɡ ɛ̃ ˦	DB,LJ,SW	
2047	black, dark	Tommo_So	gɛ́m	ɡ ɛ ˦ m	DB,LJ,SW	
2048	black, dark	Toro_Tegu	jɛ́m	dʒ ɛ ˦ m	DB,LJ,SW	
2049	black, dark	Yanda_Dom	jèmɛ́	dʒ e ˨ m ɛ ˦	DB,LJ,SW	
2050	black, dark	Yorno_So	gɛ́m	ɡ ɛ ˦ m	DB,LJ,SW	
2051	black, dark	Donno_So	gɛ̂ŋ	ɡ ɛ ˥˩ ŋ	DB,LJ,SW	
#
2052	blacksmith, member of blacksmith caste	Bangime	tw̃ɔ̀ɔ́	t w̃ ɔː ˩˥	DB,SW	
2053	blacksmith, member of blacksmith caste	Bankan_Tey	zɛ́mbɛ̀	z ɛ ˦ m b ɛ ˨	DB,SW	z ɛ ˦ m b ɛ ˨ m
2055	blacksmith, member of blacksmith caste	Ben_Tey	jɛ́mbɛ̌m	dʒ ɛ ˦ m b ɛ ˩˥ m	DB,SW	dʒ ɛ ˦ m b ɛː ˩˥
2057	blacksmith, member of blacksmith caste	Bunoge	kɔ́:nɔ̀	k ɔː ˦ n ɔ ˨	DB,SW	
2058	blacksmith, member of blacksmith caste	Dogul_Dom	írɛ̀	i ˦ r ɛ ˨	DB,SW	
2059	blacksmith, member of blacksmith caste	Gourou	zɛ́mɛ̀n	z ɛ ˦ m ɛ ˨ n	DB,SW	
2060	blacksmith, member of blacksmith caste	Jamsay_Douentza	jɛ́mɛ̀n	dʒ ɛ ˦ m ɛ ˨ n	DB,SW	
2062	blacksmith, member of blacksmith caste	Mombo	dɛ́mbɛ́	d ɛ ˦ m b ɛ ˦	DB,SW	
2063	blacksmith, member of blacksmith caste	Najamba	dùbé	d u ˨ b e ˦	DB,SW	d u ˨ b uː ˦
2065	blacksmith, member of blacksmith caste	Nanga	jɛ́mbɛ̀	dʒ ɛ ˦ m b ɛ ˨	DB,SW	
2066	blacksmith, member of blacksmith caste	Penange	dɛ́mbɛ́	d ɛ ˦ m b ɛ ˦	DB,SW	
2067	blacksmith, member of blacksmith caste	Perge_Tegu	gɛ́mbɛ̀n	ɡ ɛ ˦ m b ɛ ˨ n	DB,SW	
2071	blacksmith, member of blacksmith caste	Tebul_Ure	zɛ́mbɛ́	z ɛ ˦ m b ɛ ˦	DB,SW	z ɛ ˦ m b ɛ ˦ m b ɔ ˨
2073	blacksmith, member of blacksmith caste	Tiranige	dú:	d uː ˦	DB,SW	
2074	blacksmith, member of blacksmith caste	Togo_Kan	jɛ́mɛ́	dʒ ɛ ˦ m ɛ ˦	DB,SW	
2075	blacksmith, member of blacksmith caste	Tommo_So	jɛ́mmɛ̀m	dʒ ɛ ˦ m m ɛ ˨ m	DB,SW	dʒ ɛ ˦ m m ɛ ˨ n ɛ ˨ // i ˦ r i ˦ m // i ˦ r i ˦ n ɛ ˦
2079	blacksmith, member of blacksmith caste	Toro_Tegu	m	m	DB,SW	z ɛ ˦ m a ˨ n
2081	blacksmith, member of blacksmith caste	Yanda_Dom	zèmɛ́	z e ˨ m ɛ ˦	DB,SW	
2082	blacksmith, member of blacksmith caste	Yorno_So	írùm	i ˦ r u ˨ m	DB,SW	i ˦ r u ˨ n ɛ ˨
2084	blacksmith, member of blacksmith caste	Donno_So	írì-nɛ̀	i ˦ r i ˨ n ɛ ˨	DB,SW	i ˦ r i ˨ ŋ
#
2087	blood	Bangime	ʒíì	ʒ iː ˥˩	DB,LJ,SW	
2088	blood	Bankan_Tey	gòŋgòró	ɡ o ˨ ŋ ɡ o ˨ r o ˦	DB,LJ,SW	
2089	blood	Ben_Tey	gòŋgòró	ɡ o ˨ ŋ ɡ o ˨ r o ˦	DB,LJ,SW	
2090	blood	Bunoge	bàbà	b a ˨ b a ˨	DB,LJ,SW	
2091	blood	Dogul_Dom	gìŋɛ̀nɛ́	ɡ i ˨ ŋ ɛ ˨ n ɛ ˦	DB,LJ,SW	
2092	blood	Gourou	nɛ̂yⁿ	n ɛ ˥˩ j̃	DB,LJ,SW	
2093	blood	Jamsay_Douentza	nɛ̂yⁿ	n ɛ ˥˩ j̃	DB,LJ,SW	
2095	blood	Mombo	gè:ŋgé	ɡ eː ˨ ŋ ɡ e ˦	DB,LJ,SW	
2096	blood	Najamba	gěn	ɡ e ˩˥ n	DB,LJ,SW	ɡ e ˩˥ n ɡ e ˦
2098	blood	Nanga	gòndùgó	ɡ o ˨ n d u ˨ ɡ o ˦	DB,LJ,SW	
2099	blood	Penange	bàgà	b a ˨ ɡ a ˨	DB,LJ,SW	
2100	blood	Perge_Tegu	nɛ̂m	n ɛ ˥˩ m	DB,LJ,SW	
2102	blood	Tebul_Ure	jènjé	dʒ e ˨ n dʒ e ˦	DB,LJ,SW	
2103	blood	Tiranige	jé:ŋgé	dʒ eː ˦ ŋ ɡ e ˦	DB,LJ,SW	
2104	blood	Togo_Kan	nɛ́	n ɛ ˦	DB,LJ,SW	
2105	blood	Tommo_So	ìlìyé	i ˨ l i ˨ j e ˦	DB,LJ,SW	
2108	blood	Toro_Tegu	néŋ	n e ˦ ŋ	DB,LJ,SW	
2109	blood	Yanda_Dom	jènjù	dʒ e ˨ n dʒ u ˨	DB,LJ,SW	
2110	blood	Yorno_So	ìllî:	i ˨ l l iː ˥˩	DB,LJ,SW	
2111	blood	Donno_So	nî:	n iː ˥˩	DB,LJ,SW	
#
2150	blow on (e.g. fire)	Bangime	píjù	p i ˦ dʒ u ˨	DB	
2151	blow on (e.g. fire)	Bankan_Tey	pú:rⁿí	p uː ˦ r̃ i ˦	DB	
2152	blow on (e.g. fire)	Ben_Tey	pú:rⁿú	p uː ˦ r̃ u ˦	DB	
2153	blow on (e.g. fire)	Bunoge	púbúlè	p u ˦ b u ˦ l e ˨	DB	
2154	blow on (e.g. fire)	Gourou	fíwé	f i ˦ w e ˦	DB	
2155	blow on (e.g. fire)	Jamsay_Douentza	píwɛ́	p i ˦ w ɛ ˦	DB	
2156	blow on (e.g. fire)	Mombo	púbúlè	p u ˦ b u ˦ l e ˨	DB	
2157	blow on (e.g. fire)	Najamba	púmíl	p u ˦ m i ˦ l	DB	p u ˨ m i ˨ l e ˨
2159	blow on (e.g. fire)	Nanga	púmírⁿí	p u ˦ m i ˦ r̃ i ˦	DB	
2160	blow on (e.g. fire)	Penange	púbúlè	p u ˦ b u ˦ l e ˨	DB	
2161	blow on (e.g. fire)	Perge_Tegu	píyɛ́	p i ˦ j ɛ ˦	DB	
2163	blow on (e.g. fire)	Tebul_Ure	útú púbí:	u ˦ t u ˦ # p u ˦ b iː ˦	DB	
2164	blow on (e.g. fire)	Tiranige	púmbúló	p u ˦ m b u ˦ l o ˦	DB	
2165	blow on (e.g. fire)	Togo_Kan	ɲɛ́: píyé	ɲ ɛː ˦ # p i ˦ j e ˦	DB	
2166	blow on (e.g. fire)	Tommo_So	ɲǎm púúbíyó	ɲ a ˩˥ m # p uː ˦ b i ˦ j o ˦	DB	
2168	blow on (e.g. fire)	Toro_Tegu	púró	p u ˦ r o ˦	DB	p u ˦ r u ˦
2170	blow on (e.g. fire)	Yanda_Dom	pú:bíyɛ́	p uː ˦ b i ˦ j ɛ ˦	DB	
2171	blow on (e.g. fire)	Yorno_So	púbɛ́:	p u ˦ b ɛː ˦	DB	p u ˦ b iː ˦
2173	blow on (e.g. fire)	Dogul_Dom	pú:rè	p uː ˦ r e ˨	DB	
2174	blow on (e.g. fire)	Donno_So	pú:rò	p uː ˦ r o ˨	DB	p uː ˦ r i ˨
#
2203	blunt, not sharp (blade)	Bangime	mótù	m o ˦ t u ˨	DB,SW	
2204	blunt, not sharp (blade)	Bankan_Tey	dùmbú	d u ˨ m b u ˦	DB,SW	
2205	blunt, not sharp (blade)	Ben_Tey	dùmbú	d u ˨ m b u ˦	DB,SW	
2206	blunt, not sharp (blade)	Gourou	dǔm	d u ˩˥ m	DB,SW	
2207	blunt, not sharp (blade)	Jamsay_Douentza	dǔm	d u ˩˥ m	DB,SW	
2209	blunt, not sharp (blade)	Mombo	dúmbé	d u ˦ m b e ˦	DB,SW	
2210	blunt, not sharp (blade)	Najamba	dùmbé	d u ˨ m b e ˦	DB,SW	d u ˨ m b u ˦ m b o ˦
