ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
315	hand	Donno_So	nùmɔ́	n u ˨ m ɔ ˦	DB
316	hand, arm	Donno_So	nùmɔ́	n u ˨ m ɔ ˦	DB
317	"hard (""dry"")"	Donno_So	mǎy	m a ˩˥ j	DB
318	hard, firm, solid, stiff (surface, object)	Tebul_Ure	márⁿɛ̀:	m a ˦ r̃ ɛː ˨	DB
319	hard, firm, solid, stiff (surface, object)	Tebul_Ure	mán-gɔ̀	m a ˦ n ɡ ɔ ˨	DB
320	hard, firm, solid, stiff (surface, object)	Tebul_Ure	mán-mbɔ̀	m a ˦ n m b ɔ ˨	DB
321	hard, firm, solid, stiff (surface, object)	Dogul_Dom	ɛ́gɛ̀-ŋ̀	ɛ ˦ ɡ ɛ ˨ ŋ ˨	DB
322	have	Dogul_Dom	yè jó	j e ˨ # dʒ o ˦	DB
323	have	Dogul_Dom	jò	dʒ o ˨	DB
324	have	Donno_So	yí sɛ̀	j i ˦ # s ɛ ˨	DB
325	have ever VPed (experiential perfect suffix or aux)	Donno_So	-tíyà wɔ̀	t i ˦ j a ˨ # w ɔ ˨	DB
326	have fun (verb only)	Donno_So	kédè	k e ˦ d e ˨	DB
327	have fun (verb only)	Donno_So	kéd-è	k e ˦ d e ˨	DB
328	have just VPed, have finished VPing (recent perfect/completive suffix or aux, e.g.-jɛ-, -dɛ-)	Donno_So	dɔ̌:	d ɔː ˩˥	DB
329	have never VPed (experiential perfect negative)	Donno_So	-tà-lí	t a ˨ l i ˦	DB
330	he doesn't have, he lacks	Dogul_Dom	jò-nnú	dʒ o ˨ n n u ˦	DB
331	he doesn't have, he lacks	Donno_So	sɛ̀-lɛ́	s ɛ ˨ l ɛ ˦	DB
332	he is there	Donno_So	yɔ́=ɔ̀	j ɔ ˦ ɔ ˨	DB
333	he/she is ADJ' (stative predicate)	Donno_So	wɔ̀	w ɔ ˨	DB
334	he/she is ADJ' (stative predicate)	Donno_So	ŋ	ŋ	DB
335	head	Donno_So	kû:	k uː ˥˩	DB
336	head	Donno_So	dánà	d a ˦ n a ˨	DB
337	hear (sound, voice)	Donno_So	ɛ́gɛ̀	ɛ ˦ ɡ ɛ ˨	DB
338	hear (sound, voice)	Donno_So	ɛ́g-ɛ̀	ɛ ˦ ɡ ɛ ˨	DB
339	heart	Donno_So	kíndɛ̀	k i ˦ n d ɛ ˨	DB
340	heavy	Tebul_Ure	dúdɛ̀:	d u ˦ d ɛː ˨	DB,LJ
341	heavy	Tebul_Ure	dúdù-ŋgɔ̀	d u ˦ d u ˨ ŋ ɡ ɔ ˨	DB,LJ
342	heavy	Tebul_Ure	dúdù-mbɔ̀	d u ˦ d u ˨ m b ɔ ˨	DB,LJ
343	heavy	Donno_So	dógòdò	d o ˦ ɡ o ˨ d o ˨	DB,LJ
344	here	Donno_So	ŋ̀gɔ́-nì	ŋ ˨ ɡ ɔ ˦ n i ˨	DB,LJ
345	here	Donno_So	ŋ̀gɔ́-rà:	ŋ ˨ ɡ ɔ ˦ r aː ˨	DB,LJ
346	here	Donno_So	ǹdâ:	n ˨ d aː ˥˩	DB,LJ
347	here/there (he/she/it is!)	Dogul_Dom	òmbò	o ˨ m b o ˨	DB,LJ
348	here/there (he/she/it is!)	Donno_So	ŋ́gà:	ŋ ˦ ɡ aː ˨	DB,LJ
349	hit lightly, tap	Donno_So	yèmbèlé	j e ˨ m b e ˨ l e ˦	DB,LJ
350	hit lightly, tap	Donno_So	yémbìl-ì	j e ˦ m b i ˨ l i ˨	DB,LJ
351	hit, strike (general word)	Donno_So	bɛ̀ndɛ́	b ɛ ˨ n d ɛ ˦	DB
352	hit, strike (general word)	Donno_So	bɛ́nd-ɛ̀	b ɛ ˦ n d ɛ ˨	DB
353	horn (of animal)	Donno_So	kílɛ̀	k i ˦ l ɛ ˨	DB
354	hot (object, water)	Tebul_Ure	ɔ́mɛ̀:	ɔ ˦ m ɛː ˨	DB
355	hot (object, water)	Tebul_Ure	ɔ́m-gɔ̀	ɔ ˦ m ɡ ɔ ˨	DB
356	hot (object, water)	Tebul_Ure	ɔ́m-bɔ̀	ɔ ˦ m b ɔ ˨	DB
357	hot (object, water)	Donno_So	númɔ̀	n u ˦ m ɔ ˨	DB
358	house	Donno_So	gìnɛ́	ɡ i ˨ n ɛ ˦	DB
359	how much?, how many?	Dogul_Dom	à:ŋá:	aː ˨ ŋ aː ˦	DB
360	how much?, how many?	Donno_So	àŋá	a ˨ ŋ a ˦	DB
361	how?	Donno_So	yɔ̀gɔ́-njì:	j ɔ ˨ ɡ ɔ ˦ n dʒ iː ˨	DB
362	husband	Donno_So	ígɛ̀	i ˦ ɡ ɛ ˨	DB
363	I am (copula, with noun)	Donno_So	=ŋ	ŋ	DB
364	if... (indicate if not clause-final)	Donno_So	=yo	j o	DB
365	in front of (sth)	Dogul_Dom	gìrò là:	ɡ i ˨ r o ˨ # l aː ˨	DB
366	in front of (sth)	Donno_So	gìrù dà:	ɡ i ˨ r u ˨ # d aː ˨	DB
367	in order to (purposive clause subordinator)	Tebul_Ure	-lé	l e ˦	DB
368	in order to (purposive clause subordinator)	Donno_So	-ni	n i	DB
369	in order to (purposive clause subordinator)	Donno_So	jǎ:	dʒ aː ˩˥	DB
370	inselberg, rocky mountain with cliffsides	Donno_So	pɛ̀gɛ̀lɛ̌ŋ	p ɛ ˨ ɡ ɛ ˨ l ɛ ˩˥ ŋ	DB
371	inside ...	Tebul_Ure	-bèrⁿǎ: 	b e ˨ r̃ aː ˩˥	DB
372	inside ...	Tebul_Ure	 -bènǎ:	b e ˨ n aː ˩˥	DB
373	inside ...	Tebul_Ure	bènà: ǹ nè	b e ˨ n aː ˨ # n ˨ # n e ˨	DB
374	inside ...	Dogul_Dom	kùlù-ŋ dà:	k u ˨ l u ˨ ŋ # d aː ˨	DB
375	inside ...	Togo_Kan	bîn	b i ˥˩ n	DB
376	inside ...	Donno_So	kɔ̀lɔ̀ rà:	k ɔ ˨ l ɔ ˨ # r aː ˨	DB
377	intestines (big and small)	Donno_So	bìndú	b i ˨ n d u ˦	DB
378	it is __ (with expressive adverbial)	Donno_So	wɔ̀	w ɔ ˨	DB
379	it is not __ (inanimate, with expressive adverbial, e.g. kɔ̀:-rɔ́, ŋ̀gó)	Donno_So	wɔ̀-lɔ́	w ɔ ˨ l ɔ ˦	DB
380	it is straight	Donno_So	těŋ→ wɔ̀	t e ˩˥ ŋ # w ɔ ˨	DB
381	it isn't straight	Donno_So	těŋ→ wɔ̀-lɔ́	t e ˩˥ ŋ # w ɔ ˨ l ɔ ˦	DB
382	kill	Donno_So	dǎ:	d aː ˩˥	DB
383	kill	Donno_So	dá-ỳ	d a ˦ j ˨	DB
384	knee	Donno_So	yóŋùnù	j o ˦ ŋ u ˨ n u ˨	DB
385	know (a fact, defective verb)	Dogul_Dom	tígà	t i ˦ ɡ a ˨	DB
386	know (a fact, defective verb)	Donno_So	ìgù wɔ́	i ˨ ɡ u ˨ # w ɔ ˦	DB
387	laugh (verb only)	Donno_So	mò:-ndó	m oː ˨ n d o ˦	DB
388	laugh (verb only)	Donno_So	mó:-nd-ì	m oː ˦ n d i ˨	DB
389	leaf (of plant)	Donno_So	núŋɔ̀	n u ˦ ŋ ɔ ˨	DB
390	left (hand, etc.)	Donno_So	nà:ndá	n aː ˨ n d a ˦	DB
391	leg	Donno_So	kúbɔ̀	k u ˦ b ɔ ˨	DB
392	leg	Donno_So	ánù	a ˦ n u ˨	DB
393	lie down, go to bed	Dogul_Dom	bìy-yé	b i ˨ j j e ˦	DB
394	lie down, go to bed	Donno_So	ùnj-é:-	u ˨ n dʒ eː ˦	DB
395	lie down, go to bed	Donno_So	únj-ì-ỳ	u ˦ n dʒ i ˨ j ˨	DB
396	like, similar to	Donno_So	gìnɛ̀	ɡ i ˨ n ɛ ˨	DB
397	liver	Donno_So	kìndɛ̀ gɛ̂ŋ	k i ˨ n d ɛ ˨ # ɡ ɛ ˥˩ ŋ	DB
398	long (e.g. rope)	Dogul_Dom	jàlǎ-ŋ	dʒ a ˨ l a ˩˥ ŋ	DB
399	long (e.g. rope)	Donno_So	pàlá	p a ˨ l a ˦	DB
400	make (wage) war, fight a war	Dogul_Dom	kɔ̀mbɔ́ táyè	k ɔ ˨ m b ɔ ˦ # t a ˦ j e ˨	DB
401	make (wage) war, fight a war	Donno_So	kɔ̀mbɔ́ tâ:	k ɔ ˨ m b ɔ ˦ # t aː ˥˩	DB
402	man, male person	Donno_So	án-ná	a ˦ n n a ˦	DB
403	man, male person	Donno_So	ànǎ-ŋ	a ˨ n a ˩˥ ŋ	DB
404	manner, way	Donno_So	sógònjì	s o ˦ ɡ o ˨ n dʒ i ˨	DB
405	many, numerous	Dogul_Dom	káybòn	k a ˦ j b o ˨ n	DB
406	many, numerous	Dogul_Dom	kúrɔ̀:	k u ˦ r ɔː ˨	DB
407	many, numerous	Donno_So	gǎ:w	ɡ aː ˩˥ w	DB
408	many, numerous	Donno_So	sámì	s a ˦ m i ˨	DB
409	meat	Donno_So	nàmá	n a ˨ m a ˦	DB
410	millet	Donno_So	yû:	j uː ˥˩	DB
411	moon	Donno_So	ùgɔ́	u ˨ ɡ ɔ ˦	DB
412	mother	Donno_So	nǎ:	n aː ˩˥	DB
413	mountain, tall inselberg	Donno_So	pɛ̀gɛ̀lɛ̌ŋ	p ɛ ˨ ɡ ɛ ˨ l ɛ ˩˥ ŋ	DB
414	mouth	Donno_So	kɛ̀nnɛ́	k ɛ ˨ n n ɛ ˦	DB
415	much (e.g. sugar)	Donno_So	gǎ:w	ɡ aː ˩˥ w	DB
416	much (e.g. sugar)	Donno_So	sámì	s a ˦ m i ˨	DB
417	narrow (passageway, road)	Tebul_Ure	ɛ̀mbɛ̌:	ɛ ˨ m b ɛː ˩˥	DB
418	narrow (passageway, road)	Tebul_Ure	ɛ̀mbù-gɔ́	ɛ ˨ m b u ˨ ɡ ɔ ˦	DB
419	narrow (passageway, road)	Donno_So	èmmú	e ˨ m m u ˦	DB
420	navel	Donno_So	bɔ̀ŋg-î:	b ɔ ˨ ŋ ɡ iː ˥˩	DB
421	near, close	Donno_So	bɛ̀rú	b ɛ ˨ r u ˦	DB
422	near, close	Donno_So	bɛ̀rǔ:	b ɛ ˨ r uː ˩˥	DB
423	neck	Donno_So	kɔ̀lɔ̀-kɔ̀lɔ́	k ɔ ˨ l ɔ ˨ k ɔ ˨ l ɔ ˦	DB
424	new	Donno_So	kàndá	k a ˨ n d a ˦	DB
425	night	Donno_So	yáŋà	j a ˦ ŋ a ˨	DB
426	nine	Donno_So	tù:gɔ́	t uː ˨ ɡ ɔ ˦	DB
427	nose	Donno_So	kínù	k i ˦ n u ˨	DB
428	not be (copula, with noun)	Donno_So	=lǎ:	l aː ˩˥	DB
429	not be (somewhere) (suppletive)	Donno_So	wɔ̀-lɔ́	w ɔ ˨ l ɔ ˦	DB
430	oil (vegetable, liquid or buttery)	Donno_So	ně:	n eː ˩˥	DB
431	okra	Donno_So	gáŋà:dù	ɡ a ˦ ŋ aː ˨ d u ˨	DB
432	old (thing, animal)	Donno_So	pɛ̌y	p ɛ ˩˥ j	DB
433	one	Donno_So	túrù	t u ˦ r u ˨	DB
434	one (in counting)	Donno_So	tí→	t i ˦	DB
435	onion	Donno_So	jàbá	dʒ a ˨ b a ˦	DB
436	only	Tebul_Ure	sày	s a ˨ j	DB
437	only	Tebul_Ure	tùrù	t u ˨ r u ˨	DB
438	only	Donno_So	kà:ŋ	k aː ˨ ŋ	DB
439	or	Tebul_Ure	mà	m a ˨	DB
440	or	Donno_So	mà→	m a ˨	DB
441	peanut	Donno_So	ɛ̀lɛ̀ pàlá	ɛ ˨ l ɛ ˨ # p a ˨ l a ˦	DB
442	person, human being	Donno_So	ǹdɛ́	n ˨ d ɛ ˦	DB
443	person, human being	Donno_So	ǹdɛ́-mbè	n ˨ d ɛ ˦ m b e ˨	DB
444	personal name	Donno_So	bôy	b o ˥˩ j	DB
445	place, location	Donno_So	yàlú	j a ˨ l u ˦	DB
446	pond, pool (any size)	Donno_So	dìbé	d i ˨ b e ˦	DB
447	possession of (sb)	Tebul_Ure	kɔ̀	k ɔ ˨	DB
448	possession of (sb)	Dogul_Dom	mɔ̀	m ɔ ˨	DB
449	possession of (sb)	Dogul_Dom	-ŋ̀	ŋ ˨	DB
450	possession of (sb)	Donno_So	mɔ̀	m ɔ ˨	DB
451	pull (sth)	Donno_So	jìmbɛ́	dʒ i ˨ m b ɛ ˦	DB
452	pull (sth)	Donno_So	jímb-ɛ̀	dʒ i ˦ m b ɛ ˨	DB
453	push	Donno_So	dɔ̀ŋgɔ́	d ɔ ˨ ŋ ɡ ɔ ˦	DB
454	push	Donno_So	dɔ́ŋg-ɛ̀	d ɔ ˦ ŋ ɡ ɛ ˨	DB
455	rain (noun)	Donno_So	àná	a ˨ n a ˦	DB
456	red (including brown and orange)	Donno_So	bánù	b a ˦ n u ˨	DB
457	rice	Ampari	ɛ́dɛ́	ɛ ˦ d ɛ ˦	DB
458	rice	Donno_So	árà	a ˦ r a ˨	DB
459	right (hand, etc.)	Donno_So	ɲǎ:	ɲ aː ˩˥	DB
460	road, path	Donno_So	ódù	o ˦ d u ˨	DB
461	rocky hill	Donno_So	pɛ̀gɛ̀lɛ̌ŋ	p ɛ ˨ ɡ ɛ ˨ l ɛ ˩˥ ŋ	DB
462	root	Donno_So	kádù	k a ˦ d u ˨	DB
463	rope, cord	Donno_So	sǔŋ	s u ˩˥ ŋ	DB
464	rotten (adjective)	Dogul_Dom	ɔ́mmɔ̀-ŋ̀	ɔ ˦ m m ɔ ˨ ŋ ˨	DB
465	rotten (adjective)	Donno_So	ɔ́mmù	ɔ ˦ m m u ˨	DB
466	rub on, apply by hand (perfume)	Donno_So	pár-ɛ̀:	p a ˦ r ɛː ˨	DB
467	rub on, apply by hand (perfume)	Donno_So	pár-ì-ỳ	p a ˦ r i ˨ j ˨	DB
468	run	Donno_So	jɔ̀bɔ́	dʒ ɔ ˨ b ɔ ˦	DB
469	salt	Donno_So	něŋ	n e ˩˥ ŋ	DB
470	sand, sandy soil	Donno_So	sɔ̀lɔ̀mmɔ́	s ɔ ˨ l ɔ ˨ m m ɔ ˦	DB
471	say	Donno_So	gɛ̌:	ɡ ɛː ˩˥	DB
472	sb who has or is characterized by (sth)	Donno_So	-gí-nɛ̀	ɡ i ˦ n ɛ ˨	DB
473	scratch (sth, e.g. one's arm)	Donno_So	wɔ̀rɔ́	w ɔ ˨ r ɔ ˦	DB
474	scratch (sth, e.g. one's arm)	Donno_So	wɔ́r-ɛ̀	w ɔ ˦ r ɛ ˨	DB
475	second (ordinal)	Donno_So	lɛ̀:-nné	l ɛː ˨ n n e ˦	DB
476	see	Donno_So	wǎ:	w aː ˩˥	DB
477	see	Donno_So	wɛ́-ɛ̀	w ɛ ˦ ɛ ˨	DB
478	seven	Donno_So	sɔ̂y	s ɔ ˥˩ j	DB
479	sew (with needle)	Dogul_Dom	ɔ́wɛ̀	ɔ ˦ w ɛ ˨	DB
480	sew (with needle)	Donno_So	nɔ̌:	n ɔː ˩˥	DB
481	sew (with needle)	Donno_So	nɔ́-ɛ̀	n ɔ ˦ ɛ ˨	DB
482	shade, shadows	Tebul_Ure	cìndé:	tʃ i ˨ n d eː ˦	DB
483	shade, shadows	Donno_So	kìndê:	k i ˨ n d eː ˥˩	DB
484	sharp (blade)	Dogul_Dom	síyɔ̀-ŋ̀	s i ˦ j ɔ ˨ ŋ ˨	DB
485	sharp (blade)	Donno_So	sìndú	s i ˨ n d u ˦	DB
486	sheep	Donno_So	pédù	p e ˦ d u ˨	DB
487	short	Donno_So	dùmbú	d u ˨ m b u ˦	DB
488	sing a song	Dogul_Dom	nùŋɔ́: nùŋɛ́	n u ˨ ŋ ɔː ˦ # n u ˨ ŋ ɛ ˦	DB
489	sing a song	Donno_So	núŋò nùŋó	n u ˦ ŋ o ˨ # n u ˨ ŋ o ˦	DB
490	sit, sit down	Donno_So	dàɲɲ-ɛ́:-	d a ˨ ɲ ɲ ɛː ˦	DB
491	sit, sit down	Donno_So	dáɲɲ-ì-ỳ	d a ˦ ɲ ɲ i ˨ j ˨	DB
492	six	Donno_So	kúlè:	k u ˦ l eː ˨	DB
493	skin	Donno_So	gùdú	ɡ u ˨ d u ˦	DB
494	sky	Donno_So	álùgùnù	a ˦ l u ˨ ɡ u ˨ n u ˨	DB
495	small calabash with protrusions on side (for milk)	Dogul_Dom	kùnnɔ̀-kúnjùg	k u ˨ n n ɔ ˨ k u ˦ n dʒ u ˨ ɡ	DB
496	small calabash with protrusions on side (for milk)	Donno_So	kòdù kùnjú	k o ˨ d u ˨ # k u ˨ n dʒ u ˦	DB
497	small, little	Donno_So	ùdú	u ˨ d u ˦	DB
498	small, little	Donno_So	ùd-î:	u ˨ d iː ˥˩	DB
499	small, little	Donno_So	dây	d a ˥˩ j	DB
500	smoke	Donno_So	kùmmɔ́	k u ˨ m m ɔ ˦	DB,SW
501	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́nɛ̀:	ɔ ˦ r̃ ɔ ˦ n ɛː ˨	DB,SW
502	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́n-gɔ̀	ɔ ˦ r̃ ɔ ˦ n ɡ ɔ ˨	DB,SW
503	smooth, sleek (adjective)	Tebul_Ure	ɔ́rⁿɔ́n-bɔ̀	ɔ ˦ r̃ ɔ ˦ n b ɔ ˨	DB,SW
504	smooth, sleek (adjective)	Donno_So	ɔ́nɔ̀nɔ̀	ɔ ˦ n ɔ ˨ n ɔ ˨	DB,SW
505	spit (verb only)	Donno_So	tú:lò	t uː ˦ l o ˨	DB,SW
506	spit (verb only)	Donno_So	tú:l-ì	t uː ˦ l i ˨	DB,SW
507	split (peanut) in half	Tebul_Ure	kábílí	k a ˦ b i ˦ l i ˦	DB,SW
508	split (peanut) in half	Dogul_Dom	ká:lè	k aː ˦ l e ˨	DB,SW
509	split (peanut) in half	Donno_So	kɛ́:lɛ̀	k ɛː ˦ l ɛ ˨	DB,SW
510	split (peanut) in half	Donno_So	kɛ́:l-ì	k ɛː ˦ l i ˨	DB,SW
511	staff, stick (general word)	Donno_So	tànná	t a ˨ n n a ˦	DB,SW
512	stand (verb only)	Donno_So	ìɲɲ-ɛ́:-	i ˨ ɲ ɲ ɛː ˦	DB,SW
513	stand (verb only)	Donno_So	íɲɲ-ì-ỳ	i ˦ ɲ ɲ i ˨ j ˨	DB,SW
514	star	Donno_So	tòlî:	t o ˨ l iː ˥˩	DB,SW
515	stem, stalk	Donno_So	kèrú	k e ˨ r u ˦	DB,SW
516	stem, stalk	Donno_So	kíndɛ̀	k i ˦ n d ɛ ˨	DB
517	stone, rock	Donno_So	tìbú	t i ˨ b u ˦	DB
518	straight, direct (road)	Tebul_Ure	dém→ bú-ŋgò	d e ˦ m # b u ˦ ŋ ɡ o ˨	DB
519	stroll, take (a walk) (verb only)	Donno_So	yèd-é:	j e ˨ d eː ˦	DB
520	stroll, take (a walk) (verb only)	Donno_So	yéd-ì-ỳ	j e ˦ d i ˨ j ˨	DB
521	suck (e.g. candy)	Donno_So	ɔ́njɔ̀	ɔ ˦ n dʒ ɔ ˨	DB
522	suck (e.g. candy)	Donno_So	ɔ́nj-ɛ̀	ɔ ˦ n dʒ ɛ ˨	DB
523	sugar cane	Donno_So	kàlá	k a ˨ l a ˦	DB
524	sun	Donno_So	nǎŋ	n a ˩˥ ŋ	DB
525	sweet potato	Donno_So	kǔ:	k uː ˩˥	DB
526	sweet sorghum (stalk chewed like sugar cane)	Dogul_Dom	ɛ̀mmɛ̀ sɛ̀nɛ̀gɛ́nɛ̀	ɛ ˨ m m ɛ ˨ # s ɛ ˨ n ɛ ˨ ɡ ɛ ˦ n ɛ ˨	DB
527	sweet sorghum (stalk chewed like sugar cane)	Donno_So	ɛ̀mmɛ̀-dùmb-î:	ɛ ˨ m m ɛ ˨ d u ˨ m b iː ˥˩	DB
528	sweet, sugary (taste)	Tebul_Ure	ɛ́lɛ̀:	ɛ ˦ l ɛː ˨	DB
529	sweet, sugary (taste)	Tebul_Ure	ɛ́l-ŋgɔ̀	ɛ ˦ l ŋ ɡ ɔ ˨	DB
530	sweet, sugary (taste)	Tebul_Ure	ɛ́l-mbɔ̀	ɛ ˦ l m b ɔ ˨	DB
531	sweet, sugary (taste)	Donno_So	ɛ̀llú	ɛ ˨ l l u ˦	DB
532	swim, go swimming	Dogul_Dom	bɛ́ɲɲɛ̀	b ɛ ˦ ɲ ɲ ɛ ˨	DB
533	swim, go swimming	Donno_So	wɛ̀nnɛ́	w ɛ ˨ n n ɛ ˦	DB
534	swim, go swimming	Donno_So	wɛ́nn-ɛ̀	w ɛ ˦ n n ɛ ˨	DB
535	swim, go swimming	Donno_So	mùgó	m u ˨ ɡ o ˦	DB
536	swim, go swimming	Donno_So	múg-è	m u ˦ ɡ e ˨	DB
537	tail (of dog, sheep, etc.)	Donno_So	dúlɔ̀	d u ˦ l ɔ ˨	DB
538	take (sth) (general word)	Donno_So	yɛ̀ŋɛ́	j ɛ ˨ ŋ ɛ ˦	DB
539	take (sth) (general word)	Donno_So	yɛ́ŋ-ɛ̀	j ɛ ˦ ŋ ɛ ˨	DB
540	take a stroll, walk around	Tebul_Ure	yàl-í:	j a ˨ l iː ˦	DB
541	take a stroll, walk around	Donno_So	yàl-ɛ́:-	j a ˨ l ɛː ˦	DB
542	take a stroll, walk around	Donno_So	yál-ì-ỳ	j a ˦ l i ˨ j ˨	DB
543	take a stroll, walk around	Donno_So	yà:lɛ̀:nú bòló	j aː ˨ l ɛː ˨ n u ˦ # b o ˨ l o ˦	DB
544	take a stroll, walk around	Donno_So	yèd-é:	j e ˨ d eː ˦	DB
545	take a stroll, walk around	Donno_So	yéd-ì-ỳ	j e ˦ d i ˨ j ˨	DB
546	tell an outright lie	Dogul_Dom	dîg dìgɛ́	d i ˥˩ ɡ # d i ˨ ɡ ɛ ˦	DB
547	ten	Donno_So	pɛ́lù	p ɛ ˦ l u ˨	DB
548	that (far-distant, all unpredictable forms)	Donno_So	yó-gɔ̀	j o ˦ ɡ ɔ ˨	DB
549	that (nonproximal deictic, near- and far-distant, all unpredictable forms)	Dogul_Dom	kó	k o ˦	DB
550	the bush, outback (away from settlements)	Donno_So	ògùlú	o ˨ ɡ u ˨ l u ˦	DB
551	thigh, upper leg (of person)	Donno_So	pàgá	p a ˨ ɡ a ˦	DB
552	thin (linear object, e.g. pole)	Dogul_Dom	mɛ̀njɛ́-ŋ́	m ɛ ˨ n dʒ ɛ ˦ ŋ ˦	DB
553	thin (linear object, e.g. pole)	Donno_So	ùd-î:	u ˨ d iː ˥˩	DB
554	thing (general term)	Donno_So	kìdɛ́	k i ˨ d ɛ ˦	DB
555	this (proximate only, all unpredictable forms)	Dogul_Dom	ò-gí	o ˨ ɡ i ˦	DB
556	this (proximate only, all unpredictable forms)	Donno_So	ŋ̀gɔ́	ŋ ˨ ɡ ɔ ˦	DB
557	thousand	Donno_So	mùnjú	m u ˨ n dʒ u ˦	DB
558	three	Donno_So	tà:nú	t aː ˨ n u ˦	DB
559	throw (e.g. stone)	Donno_So	kámbà	k a ˦ m b a ˨	DB
560	throw (e.g. stone)	Donno_So	kámb-ì	k a ˦ m b i ˨	DB
561	tie, tie up (sth or sb, with a rope)	Donno_So	kɔ́mmɔ̀	k ɔ ˦ m m ɔ ˨	DB
562	tie, tie up (sth or sb, with a rope)	Donno_So	kɔ́mm-ɛ̀	k ɔ ˦ m m ɛ ˨	DB
563	time, moment in time	Donno_So	wágùrù	w a ˦ ɡ u ˨ r u ˨	DB
564	tongue	Donno_So	nɛ́:ndɛ̀	n ɛː ˦ n d ɛ ˨	DB
565	tooth	Donno_So	ìnú	i ˨ n u ˦	DB
566	tree bark	Donno_So	kòmbě:	k o ˨ m b eː ˩˥	DB
567	tree or large woody shrub	Donno_So	tìmmɛ́	t i ˨ m m ɛ ˦	DB
568	turn, veer, change direction	Tebul_Ure	wàŋg-í:	w a ˨ ŋ ɡ iː ˦	DB
569	turn, veer, change direction	Dogul_Dom	wàŋé	w a ˨ ŋ e ˦	DB
570	turn, veer, change direction	Donno_So	wàŋá	w a ˨ ŋ a ˦	DB
571	turn, veer, change direction	Donno_So	wáŋ-ì	w a ˦ ŋ i ˨	DB
572	two	Donno_So	lɛ᷈y	l ɛ ˧˦˧ j	DB
573	under (sth)	Dogul_Dom	sìgà-ŋ̀ dà:	s i ˨ ɡ a ˨ ŋ ˨ # d aː ˨	DB
574	under (sth)	Dogul_Dom	dùndù-ŋ dà:	d u ˨ n d u ˨ ŋ # d aː ˨	DB
575	under (sth)	Donno_So	jòè rà:	dʒ o ˨ e ˨ # r aː ˨	DB
576	under (sth)	Nanga	dósì gò	d o ˦ s i ˨ # ɡ o ˨	DB
577	under (sth)	Nanga	dósì	d o ˦ s i ˨	DB
578	vomit (verb only)	Donno_So	wɛ̀dɛ́	w ɛ ˨ d ɛ ˦	DB
579	vomit (verb only)	Donno_So	wɛ́d-ɛ̀	w ɛ ˦ d ɛ ˨	DB
580	wash (clothing)	Donno_So	mɔ̀gɔ́	m ɔ ˨ ɡ ɔ ˦	DB
581	wash (clothing)	Donno_So	mɔ́g-ɛ̀	m ɔ ˦ ɡ ɛ ˨	DB
582	water	Donno_So	dî:	d iː ˥˩	DB
583	weaver	Dogul_Dom	gès-gěs	ɡ e ˨ s ɡ e ˩˥ s	DB
584	weaver	Donno_So	jɛ̀dù-tɛ́-ý-nɛ̀	dʒ ɛ ˨ d u ˨ t ɛ ˦ j ˦ n ɛ ˨	DB
585	weep (verb only)	Dogul_Dom	yɛ̂:	j ɛː ˥˩	DB
586	weep (verb only)	Donno_So	yǎ:	j aː ˩˥	DB
587	weep (verb only)	Donno_So	yá-ỳ	j a ˦ j ˨	DB
588	wet (adjective)	Donno_So	ɔ̀lú	ɔ ˨ l u ˦	DB
589	what?	Donno_So	ìnjú	i ˨ n dʒ u ˦	DB
590	what?	Donno_So	ìnjê:	i ˨ n dʒ eː ˥˩	DB
591	when? (at what time?)	Dogul_Dom	àg-wá:rù-ŋ̀	a ˨ ɡ w aː ˦ r u ˨ ŋ ˨	DB
592	when? (at what time?)	Donno_So	wàgùrù yɔ̀gɔ́	w a ˨ ɡ u ˨ r u ˨ # j ɔ ˨ ɡ ɔ ˦	DB
593	when? (e.g. what day?)	Dogul_Dom	á:nà:	aː ˦ n aː ˨	DB
594	where? (location)	Donno_So	yɔ̀gɔ́ rà:	j ɔ ˨ ɡ ɔ ˦ # r aː ˨	DB
595	which?	Donno_So	yɔ̀gɔ́	j ɔ ˨ ɡ ɔ ˦	DB
596	white, light-colored	Donno_So	pílù	p i ˦ l u ˨	DB
597	who?	Donno_So	a᷈:	aː ˧˦˧	DB
598	why?	Donno_So	ìnjú	i ˨ n dʒ u ˦	DB
599	wide (passageway)	Dogul_Dom	pày-gú	p a ˨ j ɡ u ˦	DB
600	wide (passageway)	Donno_So	wáyà	w a ˦ j a ˨	DB
601	wife	Donno_So	yà:-ná	j aː ˨ n a ˦	DB
602	wind (airflow)	Donno_So	gɛ́:dɛ̀	ɡ ɛː ˦ d ɛ ˨	DB
603	wing (of bird)	Donno_So	gámbùrù	ɡ a ˦ m b u ˨ r u ˨	DB
604	woman, female person	Donno_So	yà:-ná	j aː ˨ n a ˦	DB
605	woman, female person	Donno_So	yǎ:-ŋ	j aː ˩˥ ŋ	DB
606	woman, female person	Donno_So	yà:-nà pǎy	j aː ˨ n a ˨ # p a ˩˥ j	DB
607	wood	Donno_So	tànná	t a ˨ n n a ˦	DB
608	word, name (of sth)	Donno_So	bôy	b o ˥˩ j	DB
